SYMBOL|DATE|TIME|n_trades|price|mid_point2|buyer_init
AMZN|20121102|11:48:49|8|234.82625|235.525|-1
AMZN|20121102|11:48:55|4|234.7375|234.725|1
AMZN|20121102|11:49:07|2|234.62795|234.75|-1
AMZN|20121102|11:49:18|3|234.61666667|234.675|-1
AMZN|20121102|11:49:31|1|234.5|234.59|-1
AMZN|20121102|11:49:41|11|234.41065393|234.51|-1
AMZN|20121102|11:49:42|2|234.35|234.51|-1
AMZN|20121102|11:49:44|7|234.422|234.505|-1
AMZN|20121102|11:49:49|2|234.48585|234.615|-1
AMZN|20121102|11:49:54|4|234.56|234.495|1
AMZN|20121102|11:50:01|2|234.66|234.63|1
AMZN|20121102|11:50:05|1|234.61|238.695|-1
AMZN|20121102|11:50:06|1|234.705|234.7|1
AMZN|20121102|11:50:11|2|234.7425|238.765|-1
AMZN|20121102|11:50:25|5|234.722|235.56|-1
AMZN|20121102|11:50:53|1|234.68|235.505|-1
AMZN|20121102|11:50:56|1|234.76|234.74|1
AMZN|20121102|11:51:01|1|234.725|234.76|-1
AMZN|20121102|11:51:10|1|234.84|234.74|1
AMZN|20121102|11:51:12|4|234.7325|238.925|-1
AMZN|20121102|11:51:24|1|234.72|234.74|-1
AMZN|20121102|11:51:32|4|234.85197802|234.925|-1
AMZN|20121102|11:51:33|3|234.82727273|234.79|1
AMZN|20121102|11:51:38|2|234.79166667|234.935|-1
AMZN|20121102|11:51:39|1|234.938|234.79|1
AMZN|20121102|11:51:43|1|234.8|234.875|-1
AMZN|20121102|11:51:45|7|234.76526596|234.675|1
AMZN|20121102|11:51:46|4|234.69196|234.675|1
AMZN|20121102|11:51:47|3|234.71333333|234.84|-1
AMZN|20121102|11:51:53|1|234.59|234.68|-1
AMZN|20121102|11:51:58|1|234.59|234.73|-1
AMZN|20121102|11:51:59|1|234.5908|234.73|-1
AMZN|20121102|11:52:03|4|234.6175|234.73|-1
AMZN|20121102|11:52:04|3|234.65|234.73|-1
AMZN|20121102|11:52:06|1|234.615|234.725|-1
AMZN|20121102|11:52:08|1|234.51|234.525|-1
AMZN|20121102|11:52:13|1|234.69|234.6|1
AMZN|20121102|11:52:18|2|234.595|234.65|-1
AMZN|20121102|11:52:32|4|234.5075|234.55|-1
AMZN|20121102|11:52:37|2|234.465|234.5|-1
AMZN|20121102|11:52:44|7|234.46|234.49|-1
AMZN|20121102|11:52:52|1|234.51|234.51|1
AMZN|20121102|11:53:00|1|234.55|234.525|1
AMZN|20121102|11:53:03|2|234.59|234.525|1
AMZN|20121102|11:53:15|3|234.68333333|234.655|1
AMZN|20121102|11:53:16|6|234.8326087|234.69|1
AMZN|20121102|11:53:20|1|234.835|234.695|1
AMZN|20121102|11:53:26|1|234.81|234.81|-1
AMZN|20121102|11:53:44|1|234.795|234.795|-1
AMZN|20121102|11:53:57|1|234.88|235.62|-1
AMZN|20121102|11:54:03|1|234.94|234.905|1
AMZN|20121102|11:54:12|1|234.85|235.57|-1
AMZN|20121102|11:54:14|1|234.86|235.57|-1
AMZN|20121102|11:54:20|6|234.795|234.755|1
AMZN|20121102|11:54:53|1|234.77|234.685|1
AMZN|20121102|11:55:07|2|234.75093023|235.545|-1
AMZN|20121102|11:55:20|4|234.845|234.77|1
AMZN|20121102|11:55:39|1|234.75|234.77|-1
AMZN|20121102|11:56:32|1|234.8|234.75|1
AMZN|20121102|11:56:49|5|234.72571429|234.81|-1
AMZN|20121102|11:56:52|2|234.69|234.76|-1
AMZN|20121102|11:56:56|1|234.675|234.705|-1
AMZN|20121102|11:57:10|1|234.68|234.665|1
AMZN|20121102|11:57:26|1|234.705|234.695|1
AMZN|20121102|11:57:30|2|234.6975|234.805|-1
AMZN|20121102|11:58:00|1|234.74|234.74|1
AMZN|20121102|11:58:29|1|234.73|234.705|1
AMZN|20121102|11:58:43|1|234.86|234.775|1
AMZN|20121102|11:59:01|1|234.84|234.86|-1
AMZN|20121102|11:59:11|1|234.75|234.815|-1
AMZN|20121102|11:59:20|1|234.878|234.86|1
AMZN|20121102|11:59:22|1|234.825|234.84|-1
AMZN|20121102|11:59:56|9|234.77|234.69|1
AMZN|20121102|11:59:59|1|234.74|117.555|1
AMZN|20121102|12:00:13|1|234.67|234.83|-1
AMZN|20121102|12:00:30|1|234.702|235.54|-1
AMZN|20121102|12:00:44|2|234.775|234.755|1
AMZN|20121102|12:00:51|1|234.81|234.78|1
AMZN|20121102|12:00:53|3|234.81142857|234.725|1
AMZN|20121102|12:00:55|4|234.81025|234.76|1
AMZN|20121102|12:01:08|1|234.86|234.81|1
AMZN|20121102|12:01:10|4|234.88545455|234.885|1
AMZN|20121102|12:01:28|2|234.9|234.91|-1
AMZN|20121102|12:01:33|1|234.8|234.71|1
AMZN|20121102|12:01:36|1|234.75|234.845|-1
AMZN|20121102|12:01:56|1|234.73|234.805|-1
AMZN|20121102|12:02:01|1|234.73|234.785|-1
AMZN|20121102|12:02:23|1|234.7698|234.73|1
AMZN|20121102|12:02:34|5|234.636|234.71|-1
AMZN|20121102|12:02:45|2|234.625|234.645|-1
AMZN|20121102|12:02:47|1|234.614|234.63|-1
AMZN|20121102|12:02:58|1|234.572|234.515|1
AMZN|20121102|12:03:01|4|234.5542|234.625|-1
AMZN|20121102|12:03:02|1|234.6099|234.625|-1
AMZN|20121102|12:03:03|1|234.574|234.595|-1
AMZN|20121102|12:03:06|5|234.496|234.595|-1
AMZN|20121102|12:03:07|4|234.438|234.51|-1
AMZN|20121102|12:03:08|1|234.6|234.06|1
AMZN|20121102|12:03:23|2|234.5625|234.575|-1
AMZN|20121102|12:03:51|1|234.5815|234.605|-1
AMZN|20121102|12:04:03|1|234.57|234.61|-1
AMZN|20121102|12:04:04|2|234.58|234.61|-1
AMZN|20121102|12:04:31|1|234.654|234.645|1
AMZN|20121102|12:04:34|6|234.57025|234.685|-1
AMZN|20121102|12:04:46|1|234.63|234.6|1
AMZN|20121102|12:04:56|1|234.57|234.6|-1
AMZN|20121102|12:04:57|1|234.57|234.6|-1
AMZN|20121102|12:05:10|4|234.57|234.665|-1
AMZN|20121102|12:05:14|1|234.52|234.655|-1
AMZN|20121102|12:05:44|1|234.57|234.54|1
AMZN|20121102|12:05:47|1|234.54|234.6|-1
AMZN|20121102|12:06:00|1|234.65|234.625|1
AMZN|20121102|12:06:08|1|234.69|234.62|1
AMZN|20121102|12:06:09|1|234.7|234.62|1
AMZN|20121102|12:06:12|1|234.65|234.635|1
AMZN|20121102|12:06:13|7|234.74|234.66|1
AMZN|20121102|12:06:33|1|234.84|234.77|1
AMZN|20121102|12:06:34|5|234.84130421|235.23|-1
AMZN|20121102|12:06:43|4|234.9025|234.85|1
AMZN|20121102|12:06:48|9|234.97124726|235.875|-1
AMZN|20121102|12:06:49|2|235.00184884|235.875|-1
AMZN|20121102|12:06:50|15|234.94461538|234.875|1
AMZN|20121102|12:06:51|4|234.91|234.9|1
AMZN|20121102|12:06:52|2|234.94333333|235.885|-1
AMZN|20121102|12:06:53|2|235.08166667|234.985|1
AMZN|20121102|12:07:01|3|234.93333333|234.985|-1
AMZN|20121102|12:07:02|1|234.97|234.835|1
AMZN|20121102|12:07:05|1|234.88|234.905|-1
AMZN|20121102|12:07:07|1|234.94|235.08|-1
AMZN|20121102|12:07:09|2|235.0225|235.915|-1
AMZN|20121102|12:07:11|2|235.07|235.11|-1
AMZN|20121102|12:07:12|1|235|234.975|1
AMZN|20121102|12:07:13|2|234.965|234.985|-1
AMZN|20121102|12:07:21|1|234.935|234.835|1
AMZN|20121102|12:07:29|1|234.9765|234.98|-1
AMZN|20121102|12:07:32|2|234.915|234.955|-1
AMZN|20121102|12:07:33|1|234.87|234.815|1
AMZN|20121102|12:07:34|1|234.88|234.955|-1
AMZN|20121102|12:07:38|1|234.935|234.855|1
AMZN|20121102|12:07:41|1|234.922|234.94|-1
AMZN|20121102|12:07:42|2|234.83067633|234.9|-1
AMZN|20121102|12:08:08|1|234.76|234.83|-1
AMZN|20121102|12:08:50|1|234.75|235.81|-1
AMZN|20121102|12:08:55|1|234.85|234.805|1
AMZN|20121102|12:09:21|1|234.805|234.795|1
AMZN|20121102|12:09:48|5|234.82|234.79|1
AMZN|20121102|12:09:54|1|234.855|234.945|-1
AMZN|20121102|12:10:04|1|234.805|235.855|-1
AMZN|20121102|12:10:07|5|234.803|234.85|-1
AMZN|20121102|12:10:24|2|234.75|234.83|-1
AMZN|20121102|12:10:34|2|234.8|235.815|-1
AMZN|20121102|12:10:38|2|234.7175|235.81|-1
AMZN|20121102|12:10:51|10|234.62333333|234.73|-1
AMZN|20121102|12:10:52|1|234.58|234.73|-1
AMZN|20121102|12:11:38|1|234.6006|235.715|-1
AMZN|20121102|12:11:47|5|234.644|234.6|1
AMZN|20121102|12:12:20|1|234.7|234.525|1
AMZN|20121102|12:12:21|9|234.67344444|234.525|1
AMZN|20121102|12:12:22|3|234.65857143|234.675|-1
AMZN|20121102|12:12:23|2|234.6525|234.675|-1
AMZN|20121102|12:12:24|2|234.64333333|234.67|-1
AMZN|20121102|12:12:26|1|234.56|234.52|1
AMZN|20121102|12:12:43|3|234.57|234.605|-1
AMZN|20121102|12:12:44|2|234.53933333|234.605|-1
AMZN|20121102|12:12:45|5|234.51046798|235.76|-1
AMZN|20121102|12:12:46|2|234.53833333|235.76|-1
AMZN|20121102|12:12:47|2|234.51666667|235.76|-1
AMZN|20121102|12:12:48|1|234.515|234.445|1
AMZN|20121102|12:12:50|3|234.47666667|234.475|1
AMZN|20121102|12:12:51|6|234.47166667|234.44|1
AMZN|20121102|12:12:53|2|234.519|234.52|-1
AMZN|20121102|12:12:57|3|234.45085|234.445|1
AMZN|20121102|12:12:58|1|234.47|234.565|-1
AMZN|20121102|12:13:04|24|234.32532213|234.46|-1
AMZN|20121102|12:13:10|5|234.367|234.31|1
AMZN|20121102|12:13:11|2|234.34|234.35|-1
AMZN|20121102|12:13:19|2|234.395|234.335|1
AMZN|20121102|12:13:23|8|234.42555556|234.34|1
AMZN|20121102|12:13:30|1|234.52|235.56|-1
AMZN|20121102|12:13:34|1|234.498|234.43|1
AMZN|20121102|12:13:37|3|234.47146364|234.57|-1
AMZN|20121102|12:13:41|5|234.51833333|234.445|1
AMZN|20121102|12:13:52|1|234.54|234.705|-1
AMZN|20121102|12:14:02|1|234.53|234.55|-1
AMZN|20121102|12:14:04|1|234.49|234.515|-1
AMZN|20121102|12:14:09|2|234.435|234.5|-1
AMZN|20121102|12:14:15|1|234.4|234.435|-1
AMZN|20121102|12:14:52|6|234.35305344|234.38|-1
AMZN|20121102|12:14:57|1|234.46|234.385|1
AMZN|20121102|12:15:14|1|234.44|234.4|1
AMZN|20121102|12:15:16|1|234.38|234.4|-1
AMZN|20121102|12:15:20|4|234.5075|234.54|-1
AMZN|20121102|12:15:41|1|234.445|234.44|1
AMZN|20121102|12:15:50|1|234.39|234.44|-1
AMZN|20121102|12:15:51|1|234.46|234.44|1
AMZN|20121102|12:15:59|1|234.41|234.465|-1
AMZN|20121102|12:16:04|11|234.42333333|234.455|-1
AMZN|20121102|12:16:12|1|234.41|234.42|-1
AMZN|20121102|12:16:36|1|234.39|234.39|-1
AMZN|20121102|12:16:41|2|234.455|234.41|1
AMZN|20121102|12:17:01|1|234.41|234.445|-1
AMZN|20121102|12:17:14|2|234.46|234.405|1
AMZN|20121102|12:17:16|8|234.57111111|234.545|1
AMZN|20121102|12:17:17|2|234.495|234.45|1
AMZN|20121102|12:17:19|1|234.67|234.435|1
AMZN|20121102|12:17:27|1|234.66|234.63|1
AMZN|20121102|12:17:51|13|234.681875|234.525|1
AMZN|20121102|12:17:58|1|234.78|234.71|1
AMZN|20121102|12:17:59|1|234.68|234.71|-1
AMZN|20121102|12:18:03|4|234.6525|237.28|-1
AMZN|20121102|12:18:12|11|234.65079292|234.74|-1
AMZN|20121102|12:18:14|1|234.62|234.64|-1
AMZN|20121102|12:18:15|3|234.61|234.87|-1
AMZN|20121102|12:18:32|2|234.6425|234.61|1
AMZN|20121102|12:18:56|1|234.5335|234.575|-1
AMZN|20121102|12:19:12|3|234.54333333|234.455|1
AMZN|20121102|12:19:13|1|234.48|234.57|-1
AMZN|20121102|12:19:23|2|234.48|234.415|1
AMZN|20121102|12:19:24|1|234.48|234.435|1
AMZN|20121102|12:19:30|7|234.4519595|234.405|1
AMZN|20121102|12:19:36|2|234.585|234.455|1
AMZN|20121102|12:19:37|1|234.65|234.505|1
AMZN|20121102|12:19:42|1|234.65|234.615|1
AMZN|20121102|12:19:51|1|234.83|235.775|-1
AMZN|20121102|12:19:59|4|234.67|240.155|-1
AMZN|20121102|12:20:04|1|234.83|234.595|1
AMZN|20121102|12:20:05|1|234.76|234.605|1
AMZN|20121102|12:20:38|1|234.7947|234.87|-1
AMZN|20121102|12:20:44|1|234.716|234.865|-1
AMZN|20121102|12:20:52|1|234.74|234.73|1
AMZN|20121102|12:20:53|1|234.7317|234.87|-1
AMZN|20121102|12:21:22|1|234.72|234.755|-1
AMZN|20121102|12:21:26|1|234.7|234.885|-1
AMZN|20121102|12:21:38|5|234.706|234.74|-1
AMZN|20121102|12:21:40|2|234.73|234.76|-1
AMZN|20121102|12:21:51|2|234.745|234.715|1
AMZN|20121102|12:22:26|2|234.73|235.82|-1
AMZN|20121102|12:22:37|2|234.7|234.755|-1
AMZN|20121102|12:22:45|1|234.7|234.67|1
AMZN|20121102|12:22:59|2|234.705|234.815|-1
AMZN|20121102|12:23:04|3|234.68|235.765|-1
AMZN|20121102|12:23:16|1|234.71|235.805|-1
AMZN|20121102|12:24:09|1|234.6972|234.68|1
AMZN|20121102|12:24:14|2|234.6889|234.785|-1
AMZN|20121102|12:24:15|4|234.65225557|234.785|-1
AMZN|20121102|12:24:20|1|234.6898|234.6|1
AMZN|20121102|12:24:24|1|234.62|234.555|1
AMZN|20121102|12:24:25|1|234.64|234.75|-1
AMZN|20121102|12:24:30|1|234.68|234.735|-1
AMZN|20121102|12:24:33|2|234.61|235.77|-1
AMZN|20121102|12:24:45|1|234.58|235.725|-1
AMZN|20121102|12:24:52|5|234.586|235.74|-1
AMZN|20121102|12:24:53|4|234.7025|234.515|1
AMZN|20121102|12:24:56|1|234.682|234.49|1
AMZN|20121102|12:25:02|1|234.76|234.73|1
AMZN|20121102|12:25:12|2|234.66|234.725|-1
AMZN|20121102|12:25:13|1|234.63|234.68|-1
AMZN|20121102|12:25:14|1|234.65|234.8|-1
AMZN|20121102|12:25:27|2|234.65866667|235.23|-1
AMZN|20121102|12:25:42|1|234.76|234.705|1
AMZN|20121102|12:25:59|1|234.792|234.82|-1
AMZN|20121102|12:26:00|12|234.8155|234.82|-1
AMZN|20121102|12:26:11|2|234.8375|234.79|1
AMZN|20121102|12:26:36|1|234.83|234.765|1
AMZN|20121102|12:26:37|1|234.74|234.755|-1
AMZN|20121102|12:26:40|1|234.82|234.76|1
AMZN|20121102|12:27:06|2|234.81|234.765|1
AMZN|20121102|12:27:22|1|234.77|234.91|-1
AMZN|20121102|12:27:45|2|234.77|234.655|1
AMZN|20121102|12:27:51|1|234.8|234.77|1
AMZN|20121102|12:27:59|1|234.74|234.905|-1
AMZN|20121102|12:28:10|8|234.74775|234.77|-1
AMZN|20121102|12:28:14|1|234.72|234.63|1
AMZN|20121102|12:28:25|1|234.73|235.46|-1
AMZN|20121102|12:28:27|1|234.768|235.23|-1
AMZN|20121102|12:28:39|4|234.715|234.73|-1
AMZN|20121102|12:29:09|2|234.6325|234.605|1
AMZN|20121102|12:29:30|7|234.64|234.615|1
AMZN|20121102|12:29:43|5|234.668|235.23|-1
AMZN|20121102|12:29:47|4|234.709975|234.635|1
AMZN|20121102|12:29:48|1|234.62|234.65|-1
AMZN|20121102|12:29:52|3|234.72666667|234.685|1
AMZN|20121102|12:30:03|1|234.7058|235.8|-1
AMZN|20121102|12:30:06|1|234.69|234.75|-1
AMZN|20121102|12:30:17|6|234.6975|234.87|-1
AMZN|20121102|12:30:20|1|234.68|234.775|-1
AMZN|20121102|12:30:22|1|234.695|234.72|-1
AMZN|20121102|12:30:34|1|234.74|234.69|1
AMZN|20121102|12:30:40|2|234.735|235.8|-1
AMZN|20121102|12:31:03|2|234.835|234.8|1
AMZN|20121102|12:31:07|3|234.78795455|234.79|-1
AMZN|20121102|12:31:10|2|234.875|234.82|1
AMZN|20121102|12:31:11|1|234.87|234.835|1
AMZN|20121102|12:31:14|10|234.786|234.84|-1
AMZN|20121102|12:31:15|1|234.77|234.86|-1
AMZN|20121102|12:31:21|1|234.7883|234.7|1
AMZN|20121102|12:32:41|1|234.77|235.46|-1
AMZN|20121102|12:32:51|4|234.77|234.69|1
AMZN|20121102|12:32:52|3|234.82|234.69|1
AMZN|20121102|12:32:55|1|234.84|234.86|-1
AMZN|20121102|12:32:56|1|234.88|234.795|1
AMZN|20121102|12:32:58|4|234.84|234.805|1
AMZN|20121102|12:33:23|1|234.83|234.86|-1
AMZN|20121102|12:33:31|8|234.778125|234.89|-1
AMZN|20121102|12:34:23|1|234.74|234.72|1
AMZN|20121102|12:34:39|5|234.75|234.685|1
AMZN|20121102|12:34:40|1|234.75|234.675|1
AMZN|20121102|12:35:06|1|234.75|234.75|0
AMZN|20121102|12:35:21|7|234.7975|234.75|1
AMZN|20121102|12:35:25|3|234.85|234.75|1
AMZN|20121102|12:35:36|1|234.83|234.865|-1
AMZN|20121102|12:35:53|2|234.845|234.805|1
AMZN|20121102|12:36:11|1|234.8001|234.815|-1
AMZN|20121102|12:36:18|1|234.8|234.815|-1
AMZN|20121102|12:36:23|5|234.8|234.78|1
AMZN|20121102|12:36:25|1|234.8|235.6|-1
AMZN|20121102|12:36:28|1|234.8|234.75|1
AMZN|20121102|12:37:06|1|234.82|234.77|1
AMZN|20121102|12:37:12|1|234.71|234.785|-1
AMZN|20121102|12:37:19|8|234.68924731|234.685|1
AMZN|20121102|12:37:20|1|234.65|234.685|-1
AMZN|20121102|12:37:37|2|235.40826667|234.63|1
AMZN|20121102|12:37:40|1|234.68|234.595|1
AMZN|20121102|12:37:59|1|234.67|234.64|1
AMZN|20121102|12:38:11|1|234.64|234.595|1
AMZN|20121102|12:38:20|2|234.64|234.635|1
AMZN|20121102|12:39:07|3|234.68|234.5|1
AMZN|20121102|12:39:11|1|234.683|234.595|1
AMZN|20121102|12:39:13|1|234.72|234.75|-1
AMZN|20121102|12:39:20|3|234.77333333|234.765|1
AMZN|20121102|12:39:37|1|234.765|234.765|-1
AMZN|20121102|12:39:50|1|234.81|234.765|1
AMZN|20121102|12:40:34|2|234.77|234.74|1
AMZN|20121102|12:40:36|3|234.81666667|234.74|1
AMZN|20121102|12:40:42|1|234.88|234.76|1
AMZN|20121102|12:40:43|2|234.885|234.73|1
AMZN|20121102|12:40:45|4|234.894|234.79|1
AMZN|20121102|12:40:47|1|234.94|234.885|1
AMZN|20121102|12:40:50|14|234.85645802|237.36|-1
AMZN|20121102|12:40:51|2|234.875|235.56|-1
AMZN|20121102|12:41:04|7|234.87428571|234.93|-1
AMZN|20121102|12:41:14|3|234.79166667|234.765|1
AMZN|20121102|12:41:19|5|234.84|234.805|1
AMZN|20121102|12:41:22|1|234.84|234.79|1
AMZN|20121102|12:41:25|2|234.8275|234.795|1
AMZN|20121102|12:41:27|3|234.83|234.79|1
AMZN|20121102|12:41:28|1|234.83|234.775|1
AMZN|20121102|12:41:29|1|234.8199|234.785|1
AMZN|20121102|12:41:31|1|234.79|234.73|1
AMZN|20121102|12:41:41|1|234.76|235.595|-1
AMZN|20121102|12:41:50|1|234.78|234.6|1
AMZN|20121102|12:41:51|4|234.778|234.74|1
AMZN|20121102|12:41:55|1|234.78|234.77|1
AMZN|20121102|12:41:56|4|234.83|235.55|-1
AMZN|20121102|12:41:57|1|234.85|234.74|1
AMZN|20121102|12:41:58|2|234.91|234.775|1
AMZN|20121102|12:42:01|2|234.95666667|234.785|1
AMZN|20121102|12:42:05|1|234.93|234.94|-1
AMZN|20121102|12:42:19|1|234.84|234.895|-1
AMZN|20121102|12:42:20|5|234.936|235.585|-1
AMZN|20121102|12:42:25|5|234.99090909|234.905|1
AMZN|20121102|12:42:27|1|234.98|234.945|1
AMZN|20121102|12:42:33|10|234.93795639|235.085|-1
AMZN|20121102|12:42:52|3|234.935|235.065|-1
AMZN|20121102|12:42:55|1|234.98|235.08|-1
AMZN|20121102|12:43:01|5|234.98|235|-1
AMZN|20121102|12:43:05|8|235.0381125|235.08|-1
AMZN|20121102|12:43:08|3|235.06333333|234.925|1
AMZN|20121102|12:43:11|2|235.035|235.01|1
AMZN|20121102|12:43:15|10|234.99636364|235.125|-1
AMZN|20121102|12:43:16|8|234.98654545|235.65|-1
AMZN|20121102|12:43:20|1|234.995|235.085|-1
AMZN|20121102|12:43:22|1|234.947|235|-1
AMZN|20121102|12:43:24|1|235.01|234.91|1
AMZN|20121102|12:43:26|1|235.01|234.91|1
AMZN|20121102|12:43:34|1|234.94|234.96|-1
AMZN|20121102|12:43:36|2|234.96|234.96|1
AMZN|20121102|12:43:42|3|234.99|235.005|-1
AMZN|20121102|12:43:58|1|234.99|235.12|-1
AMZN|20121102|12:44:11|4|235.0399625|235.035|1
AMZN|20121102|12:44:15|1|235.04|235.71|-1
AMZN|20121102|12:44:17|8|235.04347826|234.985|1
AMZN|20121102|12:44:18|1|235.1|234.99|1
AMZN|20121102|12:44:26|4|235.14232082|235.72|-1
AMZN|20121102|12:44:30|1|235.13|235.715|-1
AMZN|20121102|12:44:35|1|235.09|235.15|-1
AMZN|20121102|12:44:37|1|235.08|235.05|1
AMZN|20121102|12:44:39|4|235.08|235.1|-1
AMZN|20121102|12:44:46|4|235.15875|235.12|1
AMZN|20121102|12:44:59|1|235.06|235.035|1
AMZN|20121102|12:45:02|1|235.1483|235.78|-1
AMZN|20121102|12:45:24|1|235.074|235.78|-1
AMZN|20121102|12:45:34|2|234.98|235.185|-1
AMZN|20121102|12:45:35|2|235.005|235.07|-1
AMZN|20121102|12:45:41|3|234.9131721|234.98|-1
AMZN|20121102|12:45:47|5|234.90083333|234.98|-1
AMZN|20121102|12:45:48|1|234.95|235.695|-1
AMZN|20121102|12:45:50|3|234.94666667|234.975|-1
AMZN|20121102|12:45:51|4|234.96|234.94|1
AMZN|20121102|12:45:52|2|234.96|234.915|1
AMZN|20121102|12:45:54|2|234.97|234.91|1
AMZN|20121102|12:45:55|4|234.985|234.89|1
AMZN|20121102|12:45:56|1|234.97|234.89|1
AMZN|20121102|12:46:01|2|234.99|234.935|1
AMZN|20121102|12:46:05|1|235|234.975|1
AMZN|20121102|12:46:06|1|235.04|234.98|1
AMZN|20121102|12:46:13|1|235.04|235.04|-1
AMZN|20121102|12:46:17|1|235.03|234.985|1
AMZN|20121102|12:46:24|2|235.1025|235.745|-1
AMZN|20121102|12:46:25|2|235.08|235.745|-1
AMZN|20121102|12:46:26|1|235.11|235.745|-1
AMZN|20121102|12:46:38|5|235.03833333|235.175|-1
AMZN|20121102|12:46:50|5|235.052|235.17|-1
AMZN|20121102|12:46:51|1|235.07|235.17|-1
AMZN|20121102|12:46:52|1|235.04|235.11|-1
AMZN|20121102|12:46:55|2|235.095|234.97|1
AMZN|20121102|12:47:09|1|235.07|235.71|-1
AMZN|20121102|12:47:11|1|235.07|235.11|-1
AMZN|20121102|12:47:19|3|235.04259868|235.7|-1
AMZN|20121102|12:47:20|1|235.032|235.745|-1
AMZN|20121102|12:47:24|1|235.0217|235.02|1
AMZN|20121102|12:47:31|1|235.03|235.205|-1
AMZN|20121102|12:47:32|1|235.03|235.205|-1
AMZN|20121102|12:47:41|8|235.01303|235.065|-1
AMZN|20121102|12:47:44|13|235|235|-1
AMZN|20121102|12:47:50|1|235.02|235.705|-1
AMZN|20121102|12:48:03|1|235.05|235.055|-1
AMZN|20121102|12:48:06|5|235.032|235.16|-1
AMZN|20121102|12:48:13|3|235.01333333|235.7|-1
AMZN|20121102|12:48:22|6|235.03666667|235.045|-1
AMZN|20121102|12:48:28|1|235.05|235.165|-1
AMZN|20121102|12:48:44|2|235.05|235.025|1
AMZN|20121102|12:48:57|2|235.06|235.035|1
AMZN|20121102|12:49:10|2|235.0126|235.01|1
AMZN|20121102|12:49:14|1|235.02|235|1
AMZN|20121102|12:49:21|6|235.02|235.05|-1
AMZN|20121102|12:49:22|12|235.01033333|235.04|-1
AMZN|20121102|12:49:23|1|235.04|235.04|-1
AMZN|20121102|12:49:25|2|235.01|235.04|-1
AMZN|20121102|12:49:33|28|235.01108962|235.035|-1
AMZN|20121102|12:49:38|6|235.02|235.7|-1
AMZN|20121102|12:49:41|1|235.02|235.02|1
AMZN|20121102|12:49:42|4|235.01352751|235.02|-1
AMZN|20121102|12:49:43|10|235.02869565|235.05|-1
AMZN|20121102|12:49:48|12|235.08833333|235.1|-1
AMZN|20121102|12:49:49|1|235.02|235.105|-1
AMZN|20121102|12:49:50|1|235.1|235.105|-1
AMZN|20121102|12:49:51|1|235.11|235.1|1
AMZN|20121102|12:50:16|1|235.06|235.055|1
AMZN|20121102|12:50:19|1|235.08|235.05|1
AMZN|20121102|12:50:21|1|235.06|235.76|-1
AMZN|20121102|12:50:27|2|235.115|235.765|-1
AMZN|20121102|12:50:35|1|235.14|235.795|-1
AMZN|20121102|12:50:39|8|235.20681818|235.795|-1
AMZN|20121102|12:50:41|2|235.22|235.215|1
AMZN|20121102|12:50:42|1|235.23|235.215|1
AMZN|20121102|12:50:49|1|235.29|235.25|1
AMZN|20121102|12:50:55|4|235.25|235.215|1
AMZN|20121102|12:51:02|1|235.28|235.245|1
AMZN|20121102|12:51:04|8|235.20498753|235.845|-1
AMZN|20121102|12:51:10|1|235.2|235.26|-1
AMZN|20121102|12:51:16|1|235.201|235.33|-1
AMZN|20121102|12:51:22|37|235.16186331|235.23|-1
AMZN|20121102|12:51:23|20|235.15342729|235.23|-1
AMZN|20121102|12:51:27|2|235.236|235.08|1
AMZN|20121102|12:51:29|4|235.25021429|235.345|-1
AMZN|20121102|12:51:30|3|235.28|235.345|-1
AMZN|20121102|12:51:32|1|235.28|235.205|1
AMZN|20121102|12:51:42|8|235.2541206|235.845|-1
AMZN|20121102|12:51:47|3|235.26666667|235.86|-1
AMZN|20121102|12:51:59|4|235.24|235.255|-1
AMZN|20121102|12:52:05|1|235.23|235.25|-1
AMZN|20121102|12:52:08|1|235.23|235.845|-1
AMZN|20121102|12:52:14|4|235.23869565|235.22|1
AMZN|20121102|12:52:15|1|235.23|235.22|1
AMZN|20121102|12:52:24|1|235.23|235.245|-1
AMZN|20121102|12:52:29|1|235.23|235.335|-1
AMZN|20121102|12:52:32|2|235.23|235.245|-1
AMZN|20121102|12:52:33|5|235.22704142|235.83|-1
AMZN|20121102|12:52:34|1|235.24|235.19|1
AMZN|20121102|12:52:36|1|235.22|235.19|1
AMZN|20121102|12:52:40|1|235.22|235.355|-1
AMZN|20121102|12:52:56|2|235.234|235.84|-1
AMZN|20121102|12:53:01|1|235.26|235.84|-1
AMZN|20121102|12:53:13|6|235.30810759|235.855|-1
AMZN|20121102|12:53:16|1|235.32|235.855|-1
AMZN|20121102|12:53:20|2|235.36166057|235.8|-1
AMZN|20121102|12:53:27|9|235.32633333|235.91|-1
AMZN|20121102|12:53:33|1|235.35|235.385|-1
AMZN|20121102|12:53:39|1|235.2517|235.87|-1
AMZN|20121102|12:53:47|1|235.325|235.855|-1
AMZN|20121102|12:53:59|3|235.23748744|235.27|-1
AMZN|20121102|12:54:10|1|235.265|235.26|1
AMZN|20121102|12:54:18|1|235.21|235.35|-1
AMZN|20121102|12:54:26|1|235.18|235.205|-1
AMZN|20121102|12:54:37|1|235.26|235.37|-1
AMZN|20121102|12:54:59|1|235.17|235.205|-1
AMZN|20121102|12:55:04|5|235.16|235.15|1
