PERMNO,date,TICKER,PRC,vwretd,ewretd
59176,20030623,AXP,42.13000,-0.014822,-0.014388
59176,20030624,AXP,42.53000,0.001759,0.001420
59176,20030625,AXP,42.47000,-0.005036,0.002596
59176,20030626,AXP,42.59000,0.010571,0.007697
59176,20030627,AXP,42.42000,-0.007570,-0.000192
59176,20030630,AXP,41.81000,-0.001256,0.000404
59176,20030701,AXP,41.91000,0.006774,0.003256
59176,20030702,AXP,42.29000,0.012676,0.016164
59176,20030703,AXP,42.27000,-0.006431,-0.001650
59176,20030707,AXP,43.57000,0.017833,0.015419
59176,20030708,AXP,44.22000,0.004623,0.010532
59176,20030709,AXP,43.81000,-0.003141,0.007287
59176,20030710,AXP,43.29000,-0.013113,-0.006726
59176,20030711,AXP,43.96000,0.008932,0.008204
59176,20030714,AXP,45.40000,0.007304,0.009623
59176,20030715,AXP,45.14000,-0.004229,-0.002720
59176,20030716,AXP,45.54000,-0.006049,-0.002466
59176,20030717,AXP,44.82000,-0.014482,-0.017620
59176,20030718,AXP,45.54000,0.010629,0.006940
59176,20030721,AXP,44.46000,-0.013147,-0.007817
59176,20030722,AXP,44.77000,0.009232,0.007835
59176,20030723,AXP,44.68000,0.002137,0.003378
59176,20030724,AXP,44.40000,-0.005796,-0.000209
59176,20030725,AXP,45.60000,0.014812,0.006072
59176,20030728,AXP,45.01000,-0.000094,0.005780
59176,20030729,AXP,44.85000,-0.005699,0.000195
59176,20030730,AXP,44.35000,-0.002021,-0.002190
59176,20030731,AXP,44.17000,0.002948,0.004928
59176,20030801,AXP,43.42000,-0.009926,-0.008219
59176,20030804,AXP,43.67000,0.000623,-0.002816
59176,20030805,AXP,42.45000,-0.015914,-0.007774
59176,20030806,AXP,43.55000,0.000036,-0.004450
59176,20030807,AXP,44.24000,0.005854,-0.000407
59176,20030808,AXP,44.38000,0.003421,0.001690
59176,20030811,AXP,44.08000,0.004933,0.006635
59176,20030812,AXP,44.90000,0.010295,0.009272
59176,20030813,AXP,44.79000,-0.004399,0.002129
59176,20030814,AXP,45.55000,0.005488,0.005284
59176,20030815,AXP,45.50000,0.001100,0.001892
59176,20030818,AXP,45.60000,0.009741,0.010435
59176,20030819,AXP,45.79000,0.004370,0.008200
59176,20030820,AXP,45.47000,-0.001205,0.002386
59176,20030821,AXP,45.93000,0.004300,0.009154
59176,20030822,AXP,45.42000,-0.010066,-0.006403
59176,20030825,AXP,45.13000,-0.000851,-0.002039
59176,20030826,AXP,44.55000,0.003080,0.002715
59176,20030827,AXP,44.47000,0.002068,0.006870
59176,20030828,AXP,44.95000,0.007010,0.008639
59176,20030829,AXP,45.05000,0.005253,0.006835
59176,20030902,AXP,45.58000,0.013274,0.013013
59176,20030903,AXP,45.66000,0.004636,0.006407
59176,20030904,AXP,45.49000,0.002504,0.006029
59176,20030905,AXP,45.20000,-0.005387,-0.000213
59176,20030908,AXP,45.70000,0.010332,0.010898
59176,20030909,AXP,45.56000,-0.007526,-0.002093
59176,20030910,AXP,45.05000,-0.013315,-0.012455
59176,20030911,AXP,45.43000,0.005894,0.007928
59176,20030912,AXP,44.90000,0.002411,0.004029
59176,20030915,AXP,44.64000,-0.003405,0.000571
59176,20030916,AXP,45.25000,0.013474,0.010951
59176,20030917,AXP,45.35000,-0.002289,0.002349
59176,20030918,AXP,47.08000,0.011915,0.008092
59176,20030919,AXP,47.05000,-0.001435,0.003458
59176,20030922,AXP,46.62000,-0.012248,-0.005914
59176,20030923,AXP,47.01000,0.006263,0.007727
59176,20030924,AXP,45.90000,-0.017648,-0.009986
59176,20030925,AXP,45.61000,-0.008063,-0.013232
59176,20030926,AXP,44.86000,-0.008379,-0.013085
59176,20030929,AXP,45.58000,0.009700,0.007159
59176,20030930,AXP,45.06000,-0.009046,-0.003590
59176,20031001,AXP,46.06000,0.020889,0.015301
59176,20031002,AXP,46.17000,0.003323,0.004592
59176,20031003,AXP,46.58000,0.009705,0.009749
59176,20031006,AXP,46.54000,0.005164,0.007322
59176,20031007,AXP,46.81000,0.004995,0.006260
59176,20031008,AXP,46.52000,-0.004397,-0.001340
59176,20031009,AXP,47.11000,0.005323,0.005946
59176,20031010,AXP,47.51000,0.000138,0.001437
59176,20031013,AXP,48.16000,0.007721,0.010423
59176,20031014,AXP,49.01000,0.004393,0.006228
59176,20031015,AXP,48.30000,-0.003320,-0.002103
59176,20031016,AXP,48.38000,0.003644,0.004563
59176,20031017,AXP,47.84000,-0.010802,-0.007540
59176,20031020,AXP,47.92000,0.003709,0.001836
59176,20031021,AXP,48.40000,0.002764,0.004343
59176,20031022,AXP,47.04000,-0.014456,-0.011672
59176,20031023,AXP,47.63000,0.001166,-0.003985
59176,20031024,AXP,47.62000,-0.004259,-0.003693
59176,20031027,AXP,46.75000,0.004132,0.008859
59176,20031028,AXP,47.54000,0.015108,0.012185
59176,20031029,AXP,47.35000,0.002865,0.006919
59176,20031030,AXP,46.52000,-0.000962,0.001370
59176,20031031,AXP,46.93000,0.002436,0.001959
59176,20031103,AXP,47.23000,0.008869,0.010932
59176,20031104,AXP,47.12000,-0.003708,0.002004
59176,20031105,AXP,47.31000,-0.000577,0.002436
59176,20031106,AXP,47.37000,0.005490,0.005314
59176,20031107,AXP,46.50000,-0.002333,0.002978
59176,20031110,AXP,46.08000,-0.007255,-0.006173
59176,20031111,AXP,45.48000,-0.002048,-0.005676
59176,20031112,AXP,46.02000,0.013363,0.014352
59176,20031113,AXP,45.80000,0.000512,0.002597
59176,20031114,AXP,45.33000,-0.007762,-0.006905
59176,20031117,AXP,43.93000,-0.007167,-0.009705
59176,20031118,AXP,44.48000,-0.007718,-0.004267
59176,20031119,AXP,44.88000,0.007147,0.003848
59176,20031120,AXP,44.40000,-0.007342,-0.004990
59176,20031121,AXP,44.90000,0.001904,0.002108
59176,20031124,AXP,45.15000,0.016009,0.012823
59176,20031125,AXP,45.35000,0.003440,0.006372
59176,20031126,AXP,45.73000,0.004616,0.006305
59176,20031128,AXP,45.71000,0.001487,0.005573
59176,20031201,AXP,46.05000,0.010916,0.011020
59176,20031202,AXP,45.80000,-0.002279,0.000896
59176,20031203,AXP,45.99000,-0.002709,-0.004904
59176,20031204,AXP,46.07000,0.002380,-0.000744
59176,20031205,AXP,45.50000,-0.006925,-0.004201
59176,20031208,AXP,46.15000,0.006421,0.003112
59176,20031209,AXP,45.70000,-0.008965,-0.008538
59176,20031210,AXP,45.19000,-0.003182,-0.009328
59176,20031211,AXP,45.25000,0.012813,0.014629
59176,20031212,AXP,45.20000,0.003438,0.007220
59176,20031215,AXP,45.31000,-0.007056,-0.008949
59176,20031216,AXP,45.27000,0.004767,-0.000305
59176,20031217,AXP,45.00000,0.001531,0.001254
59176,20031218,AXP,46.77000,0.012222,0.010770
59176,20031219,AXP,47.21000,-0.000442,0.000012
59176,20031222,AXP,47.44000,0.003886,0.003100
59176,20031223,AXP,47.68000,0.003667,0.005755
59176,20031224,AXP,47.88000,-0.001082,0.001372
59176,20031226,AXP,47.83000,0.001947,0.004383
59176,20031229,AXP,48.50000,0.012792,0.011611
59176,20031230,AXP,48.29000,0.000759,0.003599
59176,20031231,AXP,48.23000,0.000032,-0.001174
59176,20040102,AXP,47.75000,-0.000792,0.006070
59176,20040105,AXP,48.17000,0.012264,0.012936
59176,20040106,AXP,48.25000,0.001950,0.004868
59176,20040107,AXP,48.39000,0.002714,0.005653
59176,20040108,AXP,48.25000,0.004864,0.008348
59176,20040109,AXP,47.89000,-0.006230,-0.000313
59176,20040112,AXP,47.70000,0.005254,0.008830
59176,20040113,AXP,47.87000,-0.004595,-0.000546
59176,20040114,AXP,48.75000,0.007240,0.006933
59176,20040115,AXP,49.68000,0.001136,0.001466
59176,20040116,AXP,49.91000,0.006973,0.008029
59176,20040120,AXP,50.24000,0.002587,0.012299
59176,20040121,AXP,50.40000,0.005600,0.002608
59176,20040122,AXP,50.00000,-0.002895,-0.003088
59176,20040123,AXP,49.96000,-0.001380,0.003266
59176,20040126,AXP,50.95000,0.010491,0.007669
59176,20040127,AXP,50.48000,-0.008573,-0.002394
59176,20040128,AXP,49.75000,-0.014181,-0.013049
59176,20040129,AXP,50.95000,0.001368,-0.008374
59176,20040130,AXP,51.84000,-0.000621,0.003530
59176,20040202,AXP,52.54000,0.002931,0.000397
59176,20040203,AXP,52.51000,0.000148,0.000035
59176,20040204,AXP,52.26000,-0.009915,-0.014544
59176,20040205,AXP,52.08000,0.002277,0.001911
59176,20040206,AXP,53.06000,0.014345,0.016339
59176,20040209,AXP,53.11000,-0.000402,0.004509
59176,20040210,AXP,52.85000,0.005811,0.007230
59176,20040211,AXP,53.71000,0.010258,0.007439
59176,20040212,AXP,53.35000,-0.004531,-0.002436
59176,20040213,AXP,53.65000,-0.005318,-0.005332
59176,20040217,AXP,53.68000,0.009804,0.009204
59176,20040218,AXP,53.40000,-0.004464,-0.003134
59176,20040219,AXP,53.40000,-0.005328,-0.006904
59176,20040220,AXP,53.16000,-0.003538,-0.005238
59176,20040223,AXP,53.06000,-0.005029,-0.010800
59176,20040224,AXP,53.18000,-0.000969,-0.002408
59176,20040225,AXP,53.58000,0.005120,0.006740
59176,20040226,AXP,53.39000,0.002927,0.006325
59176,20040227,AXP,53.42000,0.001565,0.005456
59176,20040301,AXP,53.65000,0.010241,0.012118
59176,20040302,AXP,53.41000,-0.005626,-0.002248
59176,20040303,AXP,53.49000,0.001212,0.002227
59176,20040304,AXP,53.36000,0.004568,0.007842
59176,20040305,AXP,52.77000,0.002985,0.003454
59176,20040308,AXP,53.14000,-0.008037,-0.006010
59176,20040309,AXP,53.18000,-0.006628,-0.007299
59176,20040310,AXP,52.19000,-0.015177,-0.014762
59176,20040311,AXP,51.53000,-0.013985,-0.011873
59176,20040312,AXP,52.12000,0.012799,0.014299
59176,20040315,AXP,50.95000,-0.015552,-0.016513
59176,20040316,AXP,50.65000,0.004594,-0.001220
59176,20040317,AXP,51.00000,0.012458,0.013407
59176,20040318,AXP,51.56000,-0.001496,-0.001807
59176,20040319,AXP,51.08000,-0.009453,-0.003020
59176,20040322,AXP,50.21000,-0.014011,-0.016140
59176,20040323,AXP,50.21000,-0.000694,0.001573
59176,20040324,AXP,50.03000,-0.003339,-0.003036
59176,20040325,AXP,49.95000,0.016644,0.013398
59176,20040326,AXP,50.03000,0.000321,0.003268
59176,20040329,AXP,50.86000,0.013132,0.011186
59176,20040330,AXP,51.91000,0.005164,0.006653
59176,20040331,AXP,51.85000,0.000196,0.004052
59176,20040401,AXP,52.20000,0.006666,0.006876
59176,20040402,AXP,52.43000,0.008529,0.009104
59176,20040405,AXP,52.59000,0.006556,0.005305
59176,20040406,AXP,52.40000,-0.003428,-0.006199
59176,20040407,AXP,52.38000,-0.004292,0.001555
59176,20040408,AXP,52.14000,-0.001912,-0.000685
59176,20040412,AXP,52.26000,0.003992,0.004262
59176,20040413,AXP,51.40000,-0.014954,-0.014536
59176,20040414,AXP,49.80000,-0.003374,-0.007152
59176,20040415,AXP,49.75000,-0.000035,-0.001682
59176,20040416,AXP,50.58000,0.004917,0.004400
59176,20040419,AXP,50.21000,0.002219,0.004071
59176,20040420,AXP,49.51000,-0.015425,-0.012450
59176,20040421,AXP,49.88000,0.005470,0.002376
59176,20040422,AXP,50.78000,0.014463,0.010784
59176,20040423,AXP,50.27000,-0.000321,-0.000902
59176,20040426,AXP,50.28000,-0.003133,-0.002583
59176,20040427,AXP,50.15000,0.001200,-0.000098
59176,20040428,AXP,49.04000,-0.015794,-0.017847
59176,20040429,AXP,49.04000,-0.008750,-0.014693
59176,20040430,AXP,48.95000,-0.006464,-0.010760
59176,20040503,AXP,49.39000,0.008474,0.001712
59176,20040504,AXP,49.31000,0.003520,0.006555
59176,20040505,AXP,49.52000,0.002468,0.003218
59176,20040506,AXP,49.18000,-0.008368,-0.011141
59176,20040507,AXP,48.49000,-0.015941,-0.016933
59176,20040510,AXP,48.25000,-0.013772,-0.021226
59176,20040511,AXP,48.14000,0.009880,0.012822
59176,20040512,AXP,48.21000,0.001179,-0.001461
59176,20040513,AXP,48.47000,-0.000891,-0.001152
59176,20040514,AXP,48.86000,-0.001335,-0.003696
59176,20040517,AXP,48.77000,-0.010758,-0.013039
59176,20040518,AXP,48.99000,0.007792,0.007593
59176,20040519,AXP,48.84000,-0.001138,0.002872
59176,20040520,AXP,49.33000,0.000381,-0.001566
59176,20040521,AXP,49.63000,0.004479,0.006044
59176,20040524,AXP,49.93000,0.003684,0.006881
59176,20040525,AXP,50.46000,0.016308,0.014261
59176,20040526,AXP,50.25000,0.002678,0.005591
59176,20040527,AXP,51.02000,0.005659,0.004970
59176,20040528,AXP,50.70000,0.000306,0.003178
59176,20040601,AXP,50.60000,0.001357,0.002290
59176,20040602,AXP,50.92000,0.002952,0.002682
59176,20040603,AXP,50.75000,-0.008516,-0.009511
59176,20040604,AXP,50.98000,0.006041,0.006289
59176,20040607,AXP,51.45000,0.015588,0.012268
59176,20040608,AXP,51.67000,0.000584,-0.000904
59176,20040609,AXP,51.23000,-0.010735,-0.010233
59176,20040610,AXP,51.20000,0.003583,0.000846
59176,20040614,AXP,51.05000,-0.011044,-0.013468
59176,20040615,AXP,51.22000,0.008000,0.009438
59176,20040616,AXP,51.51000,0.001356,0.001806
59176,20040617,AXP,51.46000,-0.000447,-0.000446
59176,20040618,AXP,51.96000,0.002186,-0.000301
59176,20040621,AXP,51.50000,-0.003704,-0.001545
59176,20040622,AXP,51.50000,0.003827,0.003035
59176,20040623,AXP,51.39000,0.008838,0.008442
59176,20040624,AXP,50.96000,-0.001975,0.001372
59176,20040625,AXP,51.35000,-0.001940,0.004424
59176,20040628,AXP,50.94000,-0.002306,-0.002598
59176,20040629,AXP,51.27000,0.002695,0.003792
59176,20040630,AXP,51.38000,0.005478,0.006794
59176,20040701,AXP,51.33000,-0.009920,-0.007867
59176,20040702,AXP,51.24000,-0.001829,0.001427
59176,20040706,AXP,50.83000,-0.009000,-0.010534
59176,20040707,AXP,51.01000,0.001894,0.000561
59176,20040708,AXP,50.27000,-0.009186,-0.012084
59176,20040709,AXP,50.01000,0.003275,0.002667
59176,20040712,AXP,49.71000,0.000081,-0.002861
59176,20040713,AXP,49.49000,0.000550,-0.000970
59176,20040714,AXP,49.25000,-0.002697,-0.003873
59176,20040715,AXP,48.90000,-0.003330,0.000464
59176,20040716,AXP,48.73000,-0.004659,-0.006544
59176,20040719,AXP,48.45000,-0.000592,-0.004278
59176,20040720,AXP,49.12000,0.007460,0.008189
59176,20040721,AXP,48.35000,-0.014355,-0.015714
59176,20040722,AXP,48.33000,0.000794,-0.004269
59176,20040723,AXP,48.11000,-0.010177,-0.010551
59176,20040726,AXP,48.90000,-0.004620,-0.009922
59176,20040727,AXP,49.44000,0.010402,0.010437
59176,20040728,AXP,49.89000,-0.000157,-0.001939
59176,20040729,AXP,49.96000,0.006607,0.010064
59176,20040730,AXP,50.25000,0.001477,0.006060
59176,20040802,AXP,50.28000,0.003530,-0.001306
59176,20040803,AXP,49.91000,-0.006659,-0.006849
59176,20040804,AXP,50.21000,-0.002272,-0.003546
59176,20040805,AXP,49.55000,-0.015921,-0.012299
59176,20040806,AXP,49.34000,-0.014941,-0.015348
59176,20040809,AXP,49.30000,0.000135,-0.004103
59176,20040810,AXP,50.09000,0.013193,0.011240
59176,20040811,AXP,50.13000,-0.003383,-0.006461
59176,20040812,AXP,49.47000,-0.011630,-0.011899
59176,20040813,AXP,49.35000,0.001963,0.000770
59176,20040816,AXP,49.42000,0.013974,0.010962
59176,20040817,AXP,49.73000,0.002925,0.004403
59176,20040818,AXP,50.03000,0.012864,0.013785
59176,20040819,AXP,49.83000,-0.003138,-0.001599
59176,20040820,AXP,50.00000,0.008169,0.011319
59176,20040823,AXP,49.70000,-0.003439,-0.002831
59176,20040824,AXP,49.75000,0.000579,0.000577
59176,20040825,AXP,49.95000,0.007994,0.007774
59176,20040826,AXP,50.12000,-0.000347,-0.001207
59176,20040827,AXP,50.00000,0.002980,0.005450
59176,20040830,AXP,49.63000,-0.008132,-0.005769
59176,20040831,AXP,50.02000,0.005091,0.005752
59176,20040901,AXP,50.11000,0.003413,0.004554
59176,20040902,AXP,50.41000,0.010564,0.008556
59176,20040903,AXP,50.26000,-0.004239,-0.003308
59176,20040907,AXP,50.99000,0.007452,0.006984
59176,20040908,AXP,50.94000,-0.004532,-0.003547
59176,20040909,AXP,50.90000,0.003148,0.007359
59176,20040910,AXP,51.33000,0.004987,0.006192
59176,20040913,AXP,51.49000,0.003105,0.005147
59176,20040914,AXP,51.33000,0.001930,0.000419
59176,20040915,AXP,50.90000,-0.006370,-0.003611
59176,20040916,AXP,50.90000,0.004133,0.006377
59176,20040917,AXP,51.40000,0.003350,0.001165
59176,20040920,AXP,51.16000,-0.004637,-0.001893
59176,20040921,AXP,51.48000,0.007496,0.007471
59176,20040922,AXP,50.87000,-0.012930,-0.009903
59176,20040923,AXP,50.87000,-0.003451,-0.000186
59176,20040924,AXP,51.21000,0.001519,0.000875
59176,20040927,AXP,50.65000,-0.006773,-0.008093
59176,20040928,AXP,50.83000,0.006590,0.006535
59176,20040929,AXP,51.38000,0.004721,0.005864
59176,20040930,AXP,51.46000,0.001210,0.005099
59176,20041001,AXP,51.65000,0.014763,0.013046
59176,20041004,AXP,52.63000,0.003671,0.005085
59176,20041005,AXP,52.76000,-0.000538,-0.000080
59176,20041006,AXP,53.27000,0.006921,0.005977
59176,20041007,AXP,53.07000,-0.010222,-0.007996
59176,20041008,AXP,52.25000,-0.006677,-0.005678
59176,20041011,AXP,52.53000,0.001702,0.002379
59176,20041012,AXP,52.71000,-0.002378,-0.002547
59176,20041013,AXP,52.15000,-0.007331,-0.006431
59176,20041014,AXP,51.71000,-0.008118,-0.006096
59176,20041015,AXP,52.50000,0.004771,0.004154
59176,20041018,AXP,52.70000,0.004412,0.001701
59176,20041019,AXP,52.17000,-0.008656,-0.004585
59176,20041020,AXP,52.11000,0.001837,0.002842
59176,20041021,AXP,52.29000,0.004417,0.007061
59176,20041022,AXP,51.73000,-0.009258,-0.006434
59176,20041025,AXP,51.15000,-0.000110,0.002031
59176,20041026,AXP,51.78000,0.013018,0.006837
59176,20041027,AXP,52.55000,0.012499,0.009868
59176,20041028,AXP,52.75000,0.001131,0.000071
59176,20041029,AXP,53.07000,0.002345,0.001993
59176,20041101,AXP,52.91000,0.000812,0.001722
59176,20041102,AXP,54.00000,0.000015,0.000245
59176,20041103,AXP,54.34000,0.011658,0.010250
59176,20041104,AXP,54.95000,0.014328,0.007671
59176,20041105,AXP,55.12000,0.003808,0.004761
59176,20041108,AXP,54.76000,-0.001257,-0.001109
59176,20041109,AXP,54.63000,0.000584,0.004682
59176,20041110,AXP,54.77000,0.000524,0.005021
59176,20041111,AXP,55.39000,0.008920,0.008568
59176,20041112,AXP,55.63000,0.008839,0.007782
59176,20041115,AXP,56.00000,0.000475,0.003901
59176,20041116,AXP,55.76000,-0.005986,-0.003363
59176,20041117,AXP,56.04000,0.006103,0.007896
59176,20041118,AXP,56.03000,0.000176,0.000565
59176,20041119,AXP,55.70000,-0.009892,-0.005731
59176,20041122,AXP,56.12000,0.006188,0.006321
59176,20041123,AXP,56.20000,0.000871,0.003949
59176,20041124,AXP,56.25000,0.005132,0.007947
59176,20041126,AXP,56.11000,0.001806,0.004959
59176,20041129,AXP,55.82000,-0.002268,0.003075
59176,20041130,AXP,55.71000,-0.003297,-0.000669
59176,20041201,AXP,56.45000,0.014068,0.009709
59176,20041202,AXP,56.15000,-0.001621,-0.000687
59176,20041203,AXP,56.25000,0.001254,0.003183
59176,20041206,AXP,56.26000,-0.001272,-0.000049
59176,20041207,AXP,55.45000,-0.011599,-0.011669
59176,20041208,AXP,55.68000,0.004088,0.002901
59176,20041209,AXP,55.30000,0.004165,0.000077
59176,20041210,AXP,55.18000,-0.000321,0.002806
59176,20041213,AXP,55.04000,0.008516,0.007077
59176,20041214,AXP,55.95000,0.004298,0.005254
59176,20041215,AXP,56.14000,0.003771,0.006400
59176,20041216,AXP,55.94000,-0.003263,-0.003333
59176,20041217,AXP,55.91000,-0.004304,0.001684
59176,20041220,AXP,55.85000,-0.000794,-0.003273
59176,20041221,AXP,56.44000,0.009000,0.007313
59176,20041222,AXP,56.92000,0.003477,0.003717
59176,20041223,AXP,56.43000,0.001099,0.003446
59176,20041227,AXP,56.25000,-0.003973,-0.000818
59176,20041228,AXP,56.35000,0.008061,0.010040
59176,20041229,AXP,56.28000,0.000633,0.002215
59176,20041230,AXP,56.15000,0.000697,0.004193
59176,20041231,AXP,56.37000,-0.001005,0.003435
59176,20050103,AXP,55.91000,-0.010031,-0.009869
59176,20050104,AXP,55.07000,-0.012804,-0.014262
59176,20050105,AXP,54.44000,-0.006122,-0.010687
59176,20050106,AXP,54.16000,0.003484,0.002287
59176,20050107,AXP,53.76000,-0.002221,-0.003704
59176,20050110,AXP,53.87000,0.004218,0.003755
59176,20050111,AXP,53.37000,-0.006281,-0.008537
59176,20050112,AXP,53.25000,0.004213,0.002705
59176,20050113,AXP,52.88000,-0.006860,-0.002709
59176,20050114,AXP,52.72000,0.006238,0.007311
59176,20050118,AXP,53.15000,0.009228,0.007684
59176,20050119,AXP,53.06000,-0.008921,-0.006363
59176,20050120,AXP,52.40000,-0.007466,-0.007668
59176,20050121,AXP,51.93000,-0.004615,-0.001068
59176,20050124,AXP,52.60000,-0.004886,-0.008397
59176,20050125,AXP,53.44000,0.002686,0.001183
59176,20050126,AXP,53.10000,0.006397,0.008623
59176,20050127,AXP,52.78000,0.000685,0.001403
59176,20050128,AXP,52.80000,-0.002829,-0.001581
59176,20050131,AXP,53.35000,0.009458,0.011297
59176,20050201,AXP,56.75000,0.006865,0.005319
59176,20050202,AXP,55.77000,0.003879,0.005535
59176,20050203,AXP,55.41000,-0.002609,-0.001503
59176,20050204,AXP,55.82000,0.010817,0.009515
59176,20050207,AXP,55.56000,-0.001325,0.000092
59176,20050208,AXP,55.07000,0.001188,0.001395
59176,20050209,AXP,54.77000,-0.008988,-0.010220
59176,20050210,AXP,55.11000,0.004490,0.000507
59176,20050211,AXP,55.19000,0.007828,0.007131
59176,20050214,AXP,54.60000,0.001129,0.002061
59176,20050215,AXP,54.50000,0.002769,0.000199
59176,20050216,AXP,54.62000,0.001002,0.002078
59176,20050217,AXP,54.50000,-0.007121,-0.005372
59176,20050218,AXP,54.13000,0.000172,-0.001214
59176,20050222,AXP,53.78000,-0.013724,-0.011550
59176,20050223,AXP,53.99000,0.004851,0.002061
59176,20050224,AXP,54.35000,0.007578,0.004865
59176,20050225,AXP,54.58000,0.009857,0.008821
59176,20050228,AXP,54.15000,-0.005808,-0.002731
59176,20050301,AXP,54.65000,0.005386,0.004735
59176,20050302,AXP,54.70000,0.000324,-0.001383
59176,20050303,AXP,54.71000,0.000448,0.000914
59176,20050304,AXP,54.95000,0.009635,0.006282
59176,20050307,AXP,54.95000,0.002395,0.000829
59176,20050308,AXP,54.42000,-0.004367,-0.004019
59176,20050309,AXP,53.65000,-0.009487,-0.007195
59176,20050310,AXP,54.03000,-0.000290,-0.004526
59176,20050311,AXP,53.54000,-0.005028,-0.001217
59176,20050314,AXP,53.85000,0.005695,0.001333
59176,20050315,AXP,53.50000,-0.006289,-0.004356
59176,20050316,AXP,52.68000,-0.007743,-0.006631
59176,20050317,AXP,52.45000,0.002439,0.001191
59176,20050318,AXP,52.40000,-0.001551,-0.003286
59176,20050321,AXP,52.29000,-0.004380,-0.002710
59176,20050322,AXP,51.18000,-0.008716,-0.004405
59176,20050323,AXP,50.42000,-0.002604,-0.008747
59176,20050324,AXP,50.28000,0.000350,0.002661
59176,20050328,AXP,51.09000,0.000873,-0.001939
59176,20050329,AXP,50.91000,-0.008085,-0.011556
59176,20050330,AXP,51.47000,0.013137,0.009659
59176,20050331,AXP,51.37000,0.001236,0.003774
59176,20050401,AXP,50.90000,-0.005485,-0.003858
59176,20050404,AXP,51.30000,0.002123,-0.001183
59176,20050405,AXP,51.22000,0.003686,0.001685
59176,20050406,AXP,51.53000,0.002552,0.001945
59176,20050407,AXP,51.75000,0.005286,0.005046
59176,20050408,AXP,51.54000,-0.008446,-0.006389
59176,20050411,AXP,51.32000,-0.000770,-0.004473
59176,20050412,AXP,52.16000,0.005014,0.002780
59176,20050413,AXP,52.08000,-0.011829,-0.009663
59176,20050414,AXP,51.11000,-0.011056,-0.012299
59176,20050415,AXP,50.72000,-0.015774,-0.014739
59176,20050418,AXP,50.93000,0.003008,-0.000051
59176,20050419,AXP,50.55000,0.008081,0.012076
59176,20050420,AXP,50.03000,-0.012649,-0.009398
59176,20050421,AXP,50.40000,0.017862,0.012982
59176,20050422,AXP,49.81000,-0.007111,-0.008138
59176,20050425,AXP,50.97000,0.008940,0.006645
59176,20050426,AXP,51.55000,-0.008555,-0.007975
59176,20050427,AXP,52.10000,0.001882,-0.002878
59176,20050428,AXP,51.70000,-0.011558,-0.012810
59176,20050429,AXP,52.70000,0.010101,0.005917
59176,20050502,AXP,53.05000,0.005297,0.003072
59176,20050503,AXP,53.00000,-0.000977,-0.000220
59176,20050504,AXP,53.52000,0.013062,0.012051
59176,20050505,AXP,53.18000,-0.001304,0.001332
59176,20050506,AXP,53.00000,-0.000080,0.001893
59176,20050509,AXP,52.79000,0.006438,0.006494
59176,20050510,AXP,52.48000,-0.009782,-0.006554
59176,20050511,AXP,52.38000,0.003260,-0.000229
59176,20050512,AXP,52.14000,-0.010557,-0.008441
59176,20050513,AXP,51.75000,-0.005125,-0.003414
59176,20050516,AXP,52.46000,0.009720,0.004931
59176,20050517,AXP,52.64000,0.006681,0.003165
59176,20050518,AXP,53.54000,0.011390,0.012251
59176,20050519,AXP,53.24000,0.004917,0.003921
59176,20050520,AXP,53.06000,-0.001388,0.000746
59176,20050523,AXP,53.05000,0.004609,0.003867
59176,20050524,AXP,52.90000,0.000439,0.000290
59176,20050525,AXP,52.63000,-0.004285,-0.004650
59176,20050526,AXP,52.88000,0.006904,0.008589
59176,20050527,AXP,53.25000,0.002758,0.004985
59176,20050531,AXP,53.85000,-0.004242,0.000770
59176,20050601,AXP,54.08000,0.008961,0.007541
59176,20050602,AXP,54.25000,0.002228,0.003684
59176,20050603,AXP,54.18000,-0.005833,-0.002503
59176,20050606,AXP,54.14000,0.001708,0.003161
59176,20050607,AXP,54.67000,0.000036,0.000076
59176,20050608,AXP,54.55000,-0.002300,-0.002540
59176,20050609,AXP,54.69000,0.005715,0.004700
59176,20050610,AXP,54.71000,-0.001464,0.000865
59176,20050613,AXP,54.96000,0.002672,0.002505
59176,20050614,AXP,55.00000,0.003112,0.004470
59176,20050615,AXP,54.99000,0.002894,0.003823
59176,20050616,AXP,54.92000,0.005129,0.007870
59176,20050617,AXP,54.83000,0.003990,0.002749
59176,20050620,AXP,54.62000,-0.000816,-0.001905
59176,20050621,AXP,54.75000,-0.001902,0.001287
59176,20050622,AXP,54.78000,0.001045,0.001429
59176,20050623,AXP,53.68000,-0.009882,-0.008207
59176,20050624,AXP,53.61000,-0.006613,-0.004097
59176,20050627,AXP,53.37000,-0.000429,-0.001855
59176,20050628,AXP,54.00000,0.009692,0.010304
59176,20050629,AXP,53.51000,-0.000378,0.001425
59176,20050630,AXP,53.23000,-0.005904,-0.000909
59176,20050701,AXP,53.54000,0.003715,0.003112
59176,20050705,AXP,53.95000,0.008491,0.007533
59176,20050706,AXP,53.26000,-0.006069,-0.001712
59176,20050707,AXP,53.47000,0.002715,0.001399
59176,20050708,AXP,53.93000,0.011958,0.011395
59176,20050711,AXP,53.97000,0.007192,0.008991
59176,20050712,AXP,53.83000,0.002647,0.002586
59176,20050713,AXP,53.93000,-0.000213,-0.000840
59176,20050714,AXP,54.08000,0.000448,-0.001923
