PERMNO,date,TICKER,PERMCO,PRC,RET,CFACSHR,RETX,sprtrn
12490,20100830,IBM,20990,123.40000,-0.010663,1,-0.010663,-0.014719
12490,20100831,IBM,20990,123.13000,-0.002188,1,-0.002188,0.000391
12490,20100901,IBM,20990,125.77000,0.021441,1,0.021441,0.029505
12490,20100902,IBM,20990,125.04000,-0.005804,1,-0.005804,0.009081
12490,20100903,IBM,20990,127.58000,0.020314,1,0.020314,0.013219
12490,20100907,IBM,20990,125.95000,-0.012776,1,-0.012776,-0.011471
12490,20100908,IBM,20990,126.08000,0.001032,1,0.001032,0.006439
12490,20100909,IBM,20990,126.36000,0.002221,1,0.002221,0.004832
12490,20100910,IBM,20990,127.99000,0.012900,1,0.012900,0.004863
12490,20100913,IBM,20990,129.61000,0.012657,1,0.012657,0.011131
12490,20100914,IBM,20990,128.85001,-0.005864,1,-0.005864,-0.000713
12490,20100915,IBM,20990,129.42999,0.004501,1,0.004501,0.003541
12490,20100916,IBM,20990,129.67000,0.001854,1,0.001854,-0.000364
12490,20100917,IBM,20990,130.19000,0.004010,1,0.004010,0.000827
12490,20100920,IBM,20990,131.78999,0.012290,1,0.012290,0.015210
12490,20100921,IBM,20990,131.98000,0.001442,1,0.001442,-0.002564
12490,20100922,IBM,20990,132.57001,0.004470,1,0.004470,-0.004825
12490,20100923,IBM,20990,131.67000,-0.006789,1,-0.006789,-0.008331
12490,20100924,IBM,20990,134.11000,0.018531,1,0.018531,0.021194
12490,20100927,IBM,20990,134.64999,0.004026,1,0.004026,-0.005667
12490,20100928,IBM,20990,134.89000,0.001782,1,0.001782,0.004850
12490,20100929,IBM,20990,135.48000,0.004374,1,0.004374,-0.002588
12490,20100930,IBM,20990,134.14000,-0.009891,1,-0.009891,-0.003084
12490,20101001,IBM,20990,135.64000,0.011182,1,0.011182,0.004416
12490,20101004,IBM,20990,135.25000,-0.002875,1,-0.002875,-0.008035
12490,20101005,IBM,20990,137.66000,0.017819,1,0.017819,0.020861
12490,20101006,IBM,20990,137.84000,0.001308,1,0.001308,-0.000672
12490,20101007,IBM,20990,138.72000,0.006384,1,0.006384,-0.001647
12490,20101008,IBM,20990,138.85001,0.000937,1,0.000937,0.006122
12490,20101011,IBM,20990,139.66000,0.005834,1,0.005834,0.000146
12490,20101012,IBM,20990,139.85001,0.001360,1,0.001360,0.003819
12490,20101013,IBM,20990,140.37000,0.003718,1,0.003718,0.007121
12490,20101014,IBM,20990,141.50000,0.008050,1,0.008050,-0.003641
12490,20101015,IBM,20990,141.06000,-0.003110,1,-0.003110,0.002028
12490,20101018,IBM,20990,142.83000,0.012548,1,0.012548,0.007244
12490,20101019,IBM,20990,138.03000,-0.033606,1,-0.033606,-0.015877
12490,20101020,IBM,20990,139.07001,0.007535,1,0.007535,0.010524
12490,20101021,IBM,20990,139.83000,0.005465,1,0.005465,0.001774
12490,20101022,IBM,20990,139.67000,-0.001144,1,-0.001144,0.002389
12490,20101025,IBM,20990,139.84000,0.001217,1,0.001217,0.002147
12490,20101026,IBM,20990,140.67000,0.005935,1,0.005935,0.000017
12490,20101027,IBM,20990,141.42999,0.005403,1,0.005403,-0.002691
12490,20101028,IBM,20990,140.89999,-0.003747,1,-0.003747,0.001125
12490,20101029,IBM,20990,143.60001,0.019163,1,0.019163,-0.000439
12490,20101101,IBM,20990,143.32001,-0.001950,1,-0.001950,0.000947
12490,20101102,IBM,20990,143.84000,0.003628,1,0.003628,0.007759
12490,20101103,IBM,20990,144.17000,0.002294,1,0.002294,0.003678
12490,20101104,IBM,20990,146.78999,0.018173,1,0.018173,0.019283
12490,20101105,IBM,20990,146.92000,0.000886,1,0.000886,0.003923
12490,20101108,IBM,20990,146.46001,0.001293,1,-0.003131,-0.002121
12490,20101109,IBM,20990,146.14000,-0.002185,1,-0.002185,-0.008052
12490,20101110,IBM,20990,146.55000,0.002806,1,0.002806,0.004376
12490,20101111,IBM,20990,145.42999,-0.007643,1,-0.007643,-0.004242
12490,20101112,IBM,20990,143.74001,-0.011621,1,-0.011621,-0.011808
12490,20101115,IBM,20990,143.64000,-0.000696,1,-0.000696,-0.001217
12490,20101116,IBM,20990,142.24001,-0.009747,1,-0.009747,-0.016205
12490,20101117,IBM,20990,141.95000,-0.002039,1,-0.002039,0.000212
12490,20101118,IBM,20990,144.36000,0.016978,1,0.016978,0.015357
12490,20101119,IBM,20990,145.05000,0.004780,1,0.004780,0.002540
12490,20101122,IBM,20990,145.39000,0.002344,1,0.002344,-0.001575
12490,20101123,IBM,20990,143.17999,-0.015201,1,-0.015201,-0.014284
12490,20101124,IBM,20990,145.81000,0.018369,1,0.018369,0.014923
12490,20101126,IBM,20990,144.11000,-0.011659,1,-0.011659,-0.007469
12490,20101129,IBM,20990,142.89000,-0.008466,1,-0.008466,-0.001379
12490,20101130,IBM,20990,141.46001,-0.010008,1,-0.010008,-0.006070
12490,20101201,IBM,20990,144.41000,0.020854,1,0.020854,0.021617
12490,20101202,IBM,20990,145.17999,0.005332,1,0.005332,0.012818
12490,20101203,IBM,20990,145.38000,0.001378,1,0.001378,0.002603
12490,20101206,IBM,20990,144.99001,-0.002683,1,-0.002683,-0.001298
12490,20101207,IBM,20990,144.02000,-0.006690,1,-0.006690,0.000515
12490,20101208,IBM,20990,144.98000,0.006666,1,0.006666,0.003702
12490,20101209,IBM,20990,144.30000,-0.004690,1,-0.004690,0.003843
12490,20101210,IBM,20990,144.82001,0.003604,1,0.003604,0.006002
12490,20101213,IBM,20990,144.28000,-0.003729,1,-0.003729,0.000048
12490,20101214,IBM,20990,145.82001,0.010674,1,0.010674,0.000911
12490,20101215,IBM,20990,144.72000,-0.007544,1,-0.007544,-0.005122
12490,20101216,IBM,20990,144.55000,-0.001175,1,-0.001175,0.006185
12490,20101217,IBM,20990,145.00000,0.003113,1,0.003113,0.000837
12490,20101220,IBM,20990,144.50999,-0.003379,1,-0.003379,0.002548
12490,20101221,IBM,20990,145.74001,0.008512,1,0.008512,0.006030
12490,20101222,IBM,20990,145.95000,0.001441,1,0.001441,0.003380
12490,20101223,IBM,20990,145.89000,-0.000411,1,-0.000411,-0.001644
12490,20101227,IBM,20990,145.34000,-0.003770,1,-0.003770,0.000613
12490,20101228,IBM,20990,145.71001,0.002546,1,0.002546,0.000771
12490,20101229,IBM,20990,146.52000,0.005559,1,0.005559,0.001009
12490,20101230,IBM,20990,146.67000,0.001024,1,0.001024,-0.001508
12490,20101231,IBM,20990,146.75999,0.000614,1,0.000614,-0.000191
12490,20110103,IBM,20990,147.48000,0.004906,1,0.004906,0.011315
12490,20110104,IBM,20990,147.64000,0.001085,1,0.001085,-0.001313
12490,20110105,IBM,20990,147.05000,-0.003996,1,-0.003996,0.005007
12490,20110106,IBM,20990,148.66000,0.010949,1,0.010949,-0.002123
12490,20110107,IBM,20990,147.92999,-0.004911,1,-0.004911,-0.001845
12490,20110110,IBM,20990,147.64000,-0.001960,1,-0.001960,-0.001376
12490,20110111,IBM,20990,147.28000,-0.002438,1,-0.002438,0.003725
12490,20110112,IBM,20990,149.10001,0.012357,1,0.012357,0.009008
12490,20110113,IBM,20990,148.82001,-0.001878,1,-0.001878,-0.001711
12490,20110114,IBM,20990,150.00000,0.007929,1,0.007929,0.007385
12490,20110118,IBM,20990,150.64999,0.004333,1,0.004333,0.001376
12490,20110119,IBM,20990,155.69000,0.033455,1,0.033455,-0.010116
12490,20110120,IBM,20990,155.80000,0.000707,1,0.000707,-0.001295
12490,20110121,IBM,20990,155.50000,-0.001926,1,-0.001926,0.002414
12490,20110124,IBM,20990,159.63000,0.026560,1,0.026560,0.005836
12490,20110125,IBM,20990,161.44000,0.011339,1,0.011339,0.000263
12490,20110126,IBM,20990,161.03999,-0.002478,1,-0.002478,0.004221
12490,20110127,IBM,20990,161.07001,0.000186,1,0.000186,0.002244
12490,20110128,IBM,20990,159.21001,-0.011548,1,-0.011548,-0.017852
12490,20110131,IBM,20990,162.00000,0.017524,1,0.017524,0.007663
12490,20110201,IBM,20990,163.56000,0.009630,1,0.009630,0.016694
12490,20110202,IBM,20990,163.30000,-0.001590,1,-0.001590,-0.002723
12490,20110203,IBM,20990,163.53000,0.001408,1,0.001408,0.002354
12490,20110204,IBM,20990,164.00000,0.002874,1,0.002874,0.002884
12490,20110207,IBM,20990,164.82001,0.005000,1,0.005000,0.006240
12490,20110208,IBM,20990,166.05000,0.011406,1,0.007463,0.004185
12490,20110209,IBM,20990,164.64999,-0.008431,1,-0.008431,-0.002786
12490,20110210,IBM,20990,164.09000,-0.003401,1,-0.003401,0.000750
12490,20110211,IBM,20990,163.85001,-0.001463,1,-0.001463,0.005507
12490,20110214,IBM,20990,163.22000,-0.003845,1,-0.003845,0.002385
12490,20110215,IBM,20990,162.84000,-0.002328,1,-0.002328,-0.003235
12490,20110216,IBM,20990,163.39999,0.003439,1,0.003439,0.006257
12490,20110217,IBM,20990,164.24001,0.005141,1,0.005141,0.003076
12490,20110218,IBM,20990,164.84000,0.003653,1,0.003653,0.001925
12490,20110222,IBM,20990,161.95000,-0.017532,1,-0.017532,-0.020529
12490,20110223,IBM,20990,160.17999,-0.010929,1,-0.010929,-0.006112
12490,20110224,IBM,20990,160.77000,0.003683,1,0.003683,-0.000994
12490,20110225,IBM,20990,162.28000,0.009392,1,0.009392,0.010550
12490,20110228,IBM,20990,161.88000,-0.002465,1,-0.002465,0.005561
12490,20110301,IBM,20990,159.97000,-0.011799,1,-0.011799,-0.015740
12490,20110302,IBM,20990,160.16000,0.001188,1,0.001188,0.001615
12490,20110303,IBM,20990,163.48000,0.020729,1,0.020729,0.017219
12490,20110304,IBM,20990,161.83000,-0.010093,1,-0.010093,-0.007378
12490,20110307,IBM,20990,159.92999,-0.011741,1,-0.011741,-0.008341
12490,20110308,IBM,20990,162.28000,0.014694,1,0.014694,0.008923
12490,20110309,IBM,20990,165.86000,0.022061,1,0.022061,-0.001362
12490,20110310,IBM,20990,162.02000,-0.023152,1,-0.023152,-0.018871
12490,20110311,IBM,20990,162.42999,0.002530,1,0.002530,0.007080
12490,20110314,IBM,20990,161.39000,-0.006403,1,-0.006403,-0.006049
12490,20110315,IBM,20990,159.02000,-0.014685,1,-0.014685,-0.011200
12490,20110316,IBM,20990,153.00000,-0.037857,1,-0.037857,-0.019495
12490,20110317,IBM,20990,154.17999,0.007712,1,0.007712,0.013398
12490,20110318,IBM,20990,155.89000,0.011091,1,0.011091,0.004302
12490,20110321,IBM,20990,157.67999,0.011482,1,0.011482,0.014994
12490,20110322,IBM,20990,158.00000,0.002029,1,0.002029,-0.003551
12490,20110323,IBM,20990,159.53000,0.009684,1,0.009684,0.002914
12490,20110324,IBM,20990,160.03999,0.003197,1,0.003197,0.009341
12490,20110325,IBM,20990,162.17999,0.013372,1,0.013372,0.003161
12490,20110328,IBM,20990,161.37000,-0.004994,1,-0.004994,-0.002748
12490,20110329,IBM,20990,162.88000,0.009357,1,0.009357,0.007060
12490,20110330,IBM,20990,163.60001,0.004420,1,0.004420,0.006685
12490,20110331,IBM,20990,163.07001,-0.003240,1,-0.003240,-0.001829
12490,20110401,IBM,20990,164.27000,0.007359,1,0.007359,0.004963
12490,20110404,IBM,20990,164.25000,-0.000122,1,-0.000122,0.000345
12490,20110405,IBM,20990,163.99001,-0.001583,1,-0.001583,-0.000180
12490,20110406,IBM,20990,164.03999,0.000305,1,0.000305,0.002184
12490,20110407,IBM,20990,164.38000,0.002073,1,0.002073,-0.001520
12490,20110408,IBM,20990,164.05000,-0.002008,1,-0.002008,-0.004004
12490,20110411,IBM,20990,163.95000,-0.000610,1,-0.000610,-0.002793
12490,20110412,IBM,20990,163.25000,-0.004270,1,-0.004270,-0.007777
12490,20110413,IBM,20990,163.95000,0.004288,1,0.004288,0.000190
12490,20110414,IBM,20990,164.97000,0.006221,1,0.006221,0.000084
12490,20110415,IBM,20990,166.21001,0.007517,1,0.007517,0.003925
12490,20110418,IBM,20990,165.94000,-0.001624,1,-0.001624,-0.011018
12490,20110419,IBM,20990,165.39999,-0.003254,1,-0.003254,0.005731
12490,20110420,IBM,20990,164.75000,-0.003930,1,-0.003930,0.013515
12490,20110421,IBM,20990,168.28000,0.021426,1,0.021426,0.005277
12490,20110425,IBM,20990,167.67000,-0.003625,1,-0.003625,-0.001593
12490,20110426,IBM,20990,168.49001,0.004891,1,0.004891,0.008980
12490,20110427,IBM,20990,170.37000,0.011158,1,0.011158,0.006250
12490,20110428,IBM,20990,170.78000,0.002407,1,0.002407,0.003555
12490,20110429,IBM,20990,170.58000,-0.001171,1,-0.001171,0.002301
12490,20110502,IBM,20990,172.14999,0.009204,1,0.009204,-0.001753
12490,20110503,IBM,20990,172.87000,0.004182,1,0.004182,-0.003379
12490,20110504,IBM,20990,170.62000,-0.013016,1,-0.013016,-0.006855
12490,20110505,IBM,20990,168.46001,-0.012660,1,-0.012660,-0.009070
12490,20110506,IBM,20990,168.89000,0.007005,1,0.002552,0.003820
12490,20110509,IBM,20990,169.10001,0.001243,1,0.001243,0.004544
12490,20110510,IBM,20990,170.38000,0.007569,1,0.007569,0.008074
12490,20110511,IBM,20990,169.50000,-0.005165,1,-0.005165,-0.011111
12490,20110512,IBM,20990,172.24001,0.016165,1,0.016165,0.004895
12490,20110513,IBM,20990,169.92000,-0.013470,1,-0.013470,-0.008067
12490,20110516,IBM,20990,168.86000,-0.006238,1,-0.006238,-0.006204
12490,20110517,IBM,20990,170.50000,0.009712,1,0.009712,-0.000369
12490,20110518,IBM,20990,170.44000,-0.000352,1,-0.000352,0.008804
12490,20110519,IBM,20990,170.59000,0.000880,1,0.000880,0.002178
12490,20110520,IBM,20990,170.16000,-0.002521,1,-0.002521,-0.007688
12490,20110523,IBM,20990,168.25999,-0.011166,1,-0.011166,-0.011926
12490,20110524,IBM,20990,167.99001,-0.001605,1,-0.001605,-0.000827
12490,20110525,IBM,20990,167.75000,-0.001429,1,-0.001429,0.003183
12490,20110526,IBM,20990,167.17999,-0.003398,1,-0.003398,0.003953
12490,20110527,IBM,20990,167.50000,0.001914,1,0.001914,0.004081
12490,20110531,IBM,20990,168.92999,0.008537,1,0.008537,0.010593
12490,20110601,IBM,20990,166.56000,-0.014029,1,-0.014029,-0.022785
12490,20110602,IBM,20990,166.09000,-0.002822,1,-0.002822,-0.001225
12490,20110603,IBM,20990,165.05000,-0.006262,1,-0.006262,-0.009734
12490,20110606,IBM,20990,164.75000,-0.001818,1,-0.001818,-0.010760
12490,20110607,IBM,20990,163.69000,-0.006434,1,-0.006434,-0.000956
12490,20110608,IBM,20990,164.34000,0.003971,1,0.003971,-0.004187
12490,20110609,IBM,20990,164.84000,0.003042,1,0.003042,0.007378
12490,20110610,IBM,20990,163.17999,-0.010070,1,-0.010070,-0.013980
12490,20110613,IBM,20990,163.17000,-0.000061,1,-0.000061,0.000669
12490,20110614,IBM,20990,164.12000,0.005822,1,0.005822,0.012612
12490,20110615,IBM,20990,162.33000,-0.010907,1,-0.010907,-0.017432
12490,20110616,IBM,20990,162.67000,0.002094,1,0.002094,0.001754
12490,20110617,IBM,20990,164.44000,0.010881,1,0.010881,0.003045
12490,20110620,IBM,20990,165.02000,0.003527,1,0.003527,0.005395
12490,20110621,IBM,20990,166.22000,0.007272,1,0.007272,0.013423
12490,20110622,IBM,20990,165.67999,-0.003249,1,-0.003249,-0.006468
12490,20110623,IBM,20990,166.12000,0.002656,1,0.002656,-0.002828
12490,20110624,IBM,20990,165.07001,-0.006321,1,-0.006321,-0.011726
12490,20110627,IBM,20990,167.62000,0.015448,1,0.015448,0.009184
12490,20110628,IBM,20990,170.00999,0.014258,1,0.014258,0.012944
12490,20110629,IBM,20990,170.53999,0.003117,1,0.003117,0.008283
12490,20110630,IBM,20990,171.55000,0.005922,1,0.005922,0.010119
12490,20110701,IBM,20990,174.53999,0.017429,1,0.017429,0.014410
12490,20110705,IBM,20990,175.42999,0.005099,1,0.005099,-0.001336
12490,20110706,IBM,20990,177.71001,0.012997,1,0.012997,0.001002
12490,20110707,IBM,20990,176.48000,-0.006921,1,-0.006921,0.010454
12490,20110708,IBM,20990,176.49001,0.000057,1,0.000057,-0.006961
12490,20110711,IBM,20990,174.99001,-0.008499,1,-0.008499,-0.018090
12490,20110712,IBM,20990,174.05000,-0.005372,1,-0.005372,-0.004434
12490,20110713,IBM,20990,174.32001,0.001551,1,0.001551,0.003106
12490,20110714,IBM,20990,174.23000,-0.000516,1,-0.000516,-0.006716
12490,20110715,IBM,20990,175.53999,0.007519,1,0.007519,0.005554
12490,20110718,IBM,20990,175.28000,-0.001481,1,-0.001481,-0.008130
12490,20110719,IBM,20990,185.21001,0.056652,1,0.056652,0.016309
12490,20110720,IBM,20990,183.64999,-0.008423,1,-0.008423,-0.000671
12490,20110721,IBM,20990,184.89999,0.006806,1,0.006806,0.013546
12490,20110722,IBM,20990,185.17999,0.001514,1,0.001514,0.000908
12490,20110725,IBM,20990,183.70000,-0.007992,1,-0.007992,-0.005643
12490,20110726,IBM,20990,182.92999,-0.004192,1,-0.004192,-0.004105
12490,20110727,IBM,20990,181.35001,-0.008637,1,-0.008637,-0.020309
12490,20110728,IBM,20990,181.80000,0.002481,1,0.002481,-0.003234
12490,20110729,IBM,20990,181.85001,0.000275,1,0.000275,-0.006451
12490,20110801,IBM,20990,180.75000,-0.006049,1,-0.006049,-0.004132
12490,20110802,IBM,20990,178.05000,-0.014938,1,-0.014938,-0.025557
12490,20110803,IBM,20990,178.83000,0.004381,1,0.004381,0.005016
12490,20110804,IBM,20990,171.48000,-0.041101,1,-0.041101,-0.047820
12490,20110805,IBM,20990,172.98000,0.008747,1,0.008747,-0.000575
12490,20110808,IBM,20990,166.22000,-0.034744,1,-0.039080,-0.066634
12490,20110809,IBM,20990,170.61000,0.026411,1,0.026411,0.047407
12490,20110810,IBM,20990,162.53999,-0.047301,1,-0.047301,-0.044152
12490,20110811,IBM,20990,166.73000,0.025778,1,0.025778,0.046290
12490,20110812,IBM,20990,168.20000,0.008817,1,0.008817,0.005262
12490,20110815,IBM,20990,172.99001,0.028478,1,0.028478,0.021785
12490,20110816,IBM,20990,171.24001,-0.010116,1,-0.010116,-0.009739
12490,20110817,IBM,20990,171.48000,0.001401,1,0.001401,0.000947
12490,20110818,IBM,20990,163.83000,-0.044612,1,-0.044612,-0.044594
12490,20110819,IBM,20990,157.53999,-0.038394,1,-0.038394,-0.015009
12490,20110822,IBM,20990,158.98000,0.009141,1,0.009141,0.000258
12490,20110823,IBM,20990,164.32001,0.033589,1,0.033589,0.034285
12490,20110824,IBM,20990,166.75999,0.014849,1,0.014849,0.013120
12490,20110825,IBM,20990,165.58000,-0.007076,1,-0.007076,-0.015566
12490,20110826,IBM,20990,169.14000,0.021500,1,0.021500,0.015122
12490,20110829,IBM,20990,172.62000,0.020575,1,0.020575,0.028280
12490,20110830,IBM,20990,172.50999,-0.000637,1,-0.000637,0.002347
12490,20110831,IBM,20990,171.91000,-0.003478,1,-0.003478,0.004922
12490,20110901,IBM,20990,170.33000,-0.009191,1,-0.009191,-0.011871
12490,20110902,IBM,20990,166.98000,-0.019668,1,-0.019668,-0.025282
12490,20110906,IBM,20990,165.11000,-0.011199,1,-0.011199,-0.007436
12490,20110907,IBM,20990,167.31000,0.013324,1,0.013324,0.028646
12490,20110908,IBM,20990,165.25000,-0.012312,1,-0.012312,-0.010612
12490,20110909,IBM,20990,161.37000,-0.023480,1,-0.023480,-0.026705
12490,20110912,IBM,20990,162.42000,0.006507,1,0.006507,0.006966
12490,20110913,IBM,20990,163.42999,0.006218,1,0.006218,0.009120
12490,20110914,IBM,20990,167.24001,0.023313,1,0.023313,0.013480
12490,20110915,IBM,20990,170.09000,0.017041,1,0.017041,0.017187
12490,20110916,IBM,20990,172.99001,0.017050,1,0.017050,0.005707
12490,20110919,IBM,20990,173.13000,0.000809,1,0.000809,-0.009803
12490,20110920,IBM,20990,174.72000,0.009184,1,0.009184,-0.001661
12490,20110921,IBM,20990,173.02000,-0.009730,1,-0.009730,-0.029390
12490,20110922,IBM,20990,168.62000,-0.025431,1,-0.025431,-0.031883
12490,20110923,IBM,20990,169.34000,0.004270,1,0.004270,0.006082
12490,20110926,IBM,20990,174.50999,0.030530,1,0.030530,0.023336
12490,20110927,IBM,20990,177.71001,0.018337,1,0.018337,0.010688
12490,20110928,IBM,20990,177.55000,-0.000900,1,-0.000900,-0.020691
12490,20110929,IBM,20990,179.17000,0.009124,1,0.009124,0.008114
12490,20110930,IBM,20990,174.87000,-0.024000,1,-0.024000,-0.024974
12490,20111003,IBM,20990,173.28999,-0.009035,1,-0.009035,-0.028451
12490,20111004,IBM,20990,174.74001,0.008368,1,0.008368,0.022488
12490,20111005,IBM,20990,176.85001,0.012075,1,0.012075,0.017866
12490,20111006,IBM,20990,181.69000,0.027368,1,0.027368,0.018304
12490,20111007,IBM,20990,182.39000,0.003853,1,0.003853,-0.008163
12490,20111010,IBM,20990,186.62000,0.023192,1,0.023192,0.034125
12490,20111011,IBM,20990,185.00000,-0.008681,1,-0.008681,0.000544
12490,20111012,IBM,20990,186.12000,0.006054,1,0.006054,0.009795
12490,20111013,IBM,20990,186.82001,0.003761,1,0.003761,-0.002974
12490,20111014,IBM,20990,190.53000,0.019859,1,0.019859,0.017380
12490,20111017,IBM,20990,186.59000,-0.020679,1,-0.020679,-0.019370
12490,20111018,IBM,20990,178.89999,-0.041213,1,-0.041213,0.020419
