PERMNO,date,PERMCO,CFACPR
52898,20020307,21397,2.083333
52898,20020308,21397,2.083333
52898,20020311,21397,2.083333
52898,20020312,21397,2.083333
52898,20020313,21397,2.083333
52898,20020314,21397,2.083333
52898,20020315,21397,2.083333
52898,20020318,21397,2.083333
52898,20020319,21397,2.083333
52898,20020320,21397,2.083333
52898,20020321,21397,2.083333
52898,20020322,21397,2.083333
52898,20020325,21397,2.083333
52898,20020326,21397,2.083333
52898,20020327,21397,2.083333
52898,20020328,21397,2.083333
52898,20020401,21397,2.083333
52898,20020402,21397,2.083333
52898,20020403,21397,2.083333
52898,20020404,21397,2.083333
52898,20020405,21397,2.083333
52898,20020408,21397,2.083333
52898,20020409,21397,2.083333
52898,20020410,21397,2.083333
52898,20020411,21397,2.083333
52898,20020412,21397,2.083333
52898,20020415,21397,2.083333
52898,20020416,21397,2.083333
52898,20020417,21397,2.083333
52898,20020418,21397,2.083333
52898,20020419,21397,2.083333
52898,20020422,21397,2.083333
52898,20020423,21397,2.083333
52898,20020424,21397,2.083333
52898,20020425,21397,2.083333
52898,20020426,21397,2.083333
52898,20020429,21397,2.083333
52898,20020430,21397,2.083333
52898,20020501,21397,2.083333
52898,20020502,21397,2.083333
52898,20020503,21397,2.083333
52898,20020506,21397,2.083333
52898,20020507,21397,2.083333
52898,20020508,21397,2.083333
52898,20020509,21397,2.083333
52898,20020510,21397,2.083333
52898,20020513,21397,2.083333
52898,20020514,21397,2.083333
52898,20020515,21397,2.083333
52898,20020516,21397,2.083333
52898,20020517,21397,2.083333
52898,20020520,21397,2.083333
52898,20020521,21397,2.083333
52898,20020522,21397,2.083333
52898,20020523,21397,2.083333
52898,20020524,21397,2.083333
52898,20020528,21397,2.083333
52898,20020529,21397,2.083333
52898,20020530,21397,2.083333
52898,20020531,21397,2.083333
52898,20020603,21397,2.083333
52898,20020604,21397,2.083333
52898,20020605,21397,2.083333
52898,20020606,21397,2.083333
52898,20020607,21397,2.083333
52898,20020610,21397,2.083333
52898,20020611,21397,2.083333
52898,20020612,21397,2.083333
52898,20020613,21397,2.083333
52898,20020614,21397,2.083333
52898,20020617,21397,2.083333
52898,20020618,21397,2.083333
52898,20020619,21397,2.083333
52898,20020620,21397,2.083333
52898,20020621,21397,2.083333
52898,20020624,21397,2.083333
52898,20020625,21397,2.083333
52898,20020626,21397,2.083333
52898,20020627,21397,2.083333
52898,20020628,21397,2.083333
52898,20020701,21397,2.083333
52898,20020702,21397,2.083333
52898,20020703,21397,2.083333
52898,20020705,21397,2.083333
52898,20020708,21397,2.083333
52898,20020709,21397,2.083333
52898,20020710,21397,2.083333
52898,20020711,21397,2.083333
52898,20020712,21397,2.083333
52898,20020715,21397,2.083333
52898,20020716,21397,2.083333
52898,20020717,21397,2.083333
52898,20020718,21397,2.083333
52898,20020719,21397,2.083333
52898,20020722,21397,2.083333
52898,20020723,21397,2.083333
52898,20020724,21397,2.083333
52898,20020725,21397,2.083333
52898,20020726,21397,2.083333
52898,20020729,21397,2.083333
52898,20020730,21397,2.083333
52898,20020731,21397,2.083333
52898,20020801,21397,2.083333
52898,20020802,21397,2.083333
52898,20020805,21397,2.083333
52898,20020806,21397,2.083333
52898,20020807,21397,2.083333
52898,20020808,21397,2.083333
52898,20020809,21397,2.083333
52898,20020812,21397,2.083333
52898,20020813,21397,2.083333
52898,20020814,21397,2.083333
52898,20020815,21397,2.083333
52898,20020816,21397,2.083333
52898,20020819,21397,2.083333
52898,20020820,21397,2.083333
52898,20020821,21397,2.083333
52898,20020822,21397,2.083333
52898,20020823,21397,2.083333
52898,20020826,21397,2.083333
52898,20020827,21397,2.083333
52898,20020828,21397,2.083333
52898,20020829,21397,2.083333
52898,20020830,21397,2.083333
52898,20020903,21397,2.083333
52898,20020904,21397,2.083333
52898,20020905,21397,2.083333
52898,20020906,21397,2.083333
52898,20020909,21397,2.083333
52898,20020910,21397,2.083333
52898,20020911,21397,2.083333
52898,20020912,21397,2.083333
52898,20020913,21397,2.083333
52898,20020916,21397,2.083333
52898,20020917,21397,2.083333
52898,20020918,21397,2.083333
52898,20020919,21397,2.083333
52898,20020920,21397,2.083333
52898,20020923,21397,2.083333
52898,20020924,21397,2.083333
52898,20020925,21397,2.083333
52898,20020926,21397,2.083333
52898,20020927,21397,2.083333
52898,20020930,21397,2.083333
52898,20021001,21397,2.083333
52898,20021002,21397,2.083333
52898,20021003,21397,2.083333
52898,20021004,21397,2.083333
52898,20021007,21397,2.083333
52898,20021008,21397,2.083333
52898,20021009,21397,2.083333
52898,20021010,21397,2.083333
52898,20021011,21397,2.083333
52898,20021014,21397,2.083333
52898,20021015,21397,2.083333
52898,20021016,21397,2.083333
52898,20021017,21397,2.083333
52898,20021018,21397,2.083333
52898,20021021,21397,2.083333
52898,20021022,21397,2.083333
52898,20021023,21397,2.083333
52898,20021024,21397,2.083333
52898,20021025,21397,2.083333
52898,20021028,21397,2.083333
52898,20021029,21397,2.083333
52898,20021030,21397,2.083333
52898,20021031,21397,2.083333
52898,20021101,21397,2.083333
52898,20021104,21397,2.083333
52898,20021105,21397,2.083333
52898,20021106,21397,2.083333
52898,20021107,21397,2.083333
52898,20021108,21397,2.083333
52898,20021111,21397,2.083333
52898,20021112,21397,2.083333
52898,20021113,21397,2.083333
52898,20021114,21397,2.083333
52898,20021115,21397,2.083333
52898,20021118,21397,2.083333
52898,20021119,21397,2.083333
52898,20021120,21397,2.083333
52898,20021121,21397,2.083333
52898,20021122,21397,2.083333
52898,20021125,21397,2.083333
52898,20021126,21397,2.083333
52898,20021127,21397,2.083333
52898,20021129,21397,2.083333
52898,20021202,21397,2.083333
52898,20021203,21397,2.083333
52898,20021204,21397,2.083333
52898,20021205,21397,2.083333
52898,20021206,21397,2.083333
52898,20021209,21397,2.083333
52898,20021210,21397,2.083333
52898,20021211,21397,2.083333
52898,20021212,21397,2.083333
52898,20021213,21397,2.083333
52898,20021216,21397,2.083333
52898,20021217,21397,2.083333
52898,20021218,21397,2.083333
52898,20021219,21397,2.083333
52898,20021220,21397,2.083333
52898,20021223,21397,2.083333
52898,20021224,21397,2.083333
52898,20021226,21397,2.083333
52898,20021227,21397,2.083333
52898,20021230,21397,2.083333
52898,20021231,21397,2.083333
52898,20030102,21397,2.083333
52898,20030103,21397,2.083333
52898,20030106,21397,2.083333
52898,20030107,21397,2.083333
52898,20030108,21397,2.083333
52898,20030109,21397,2.083333
52898,20030110,21397,2.083333
52898,20030113,21397,2.083333
52898,20030114,21397,2.083333
52898,20030115,21397,2.083333
52898,20030116,21397,2.083333
52898,20030117,21397,2.083333
52898,20030121,21397,2.083333
52898,20030122,21397,2.083333
52898,20030123,21397,2.083333
52898,20030124,21397,2.083333
52898,20030127,21397,2.083333
52898,20030128,21397,2.083333
52898,20030129,21397,2.083333
52898,20030130,21397,2.083333
52898,20030131,21397,2.083333
52898,20030203,21397,2.083333
52898,20030204,21397,2.083333
52898,20030205,21397,2.083333
52898,20030206,21397,2.083333
52898,20030207,21397,2.083333
52898,20030210,21397,2.083333
52898,20030211,21397,2.083333
52898,20030212,21397,2.083333
52898,20030213,21397,2.083333
52898,20030214,21397,2.083333
52898,20030218,21397,2.083333
52898,20030219,21397,2.083333
52898,20030220,21397,2.083333
52898,20030221,21397,2.083333
52898,20030224,21397,2.083333
52898,20030225,21397,2.083333
52898,20030226,21397,2.083333
52898,20030227,21397,2.083333
52898,20030228,21397,2.083333
52898,20030303,21397,2.083333
52898,20030304,21397,2.083333
52898,20030305,21397,2.083333
52898,20030306,21397,2.083333
52898,20030307,21397,2.083333
52898,20030310,21397,2.083333
52898,20030311,21397,2.083333
52898,20030312,21397,2.083333
52898,20030313,21397,2.083333
52898,20030314,21397,2.083333
52898,20030317,21397,2.083333
52898,20030318,21397,2.083333
52898,20030319,21397,2.083333
52898,20030320,21397,2.083333
52898,20030321,21397,2.083333
52898,20030324,21397,2.083333
52898,20030325,21397,2.083333
52898,20030326,21397,2.083333
52898,20030327,21397,2.083333
52898,20030328,21397,2.083333
52898,20030331,21397,2.083333
52898,20030401,21397,2.083333
52898,20030402,21397,2.083333
52898,20030403,21397,2.083333
52898,20030404,21397,2.083333
52898,20030407,21397,2.083333
52898,20030408,21397,2.083333
52898,20030409,21397,2.083333
52898,20030410,21397,2.083333
52898,20030411,21397,2.083333
52898,20030414,21397,2.083333
52898,20030415,21397,2.083333
52898,20030416,21397,2.083333
52898,20030417,21397,2.083333
52898,20030421,21397,2.083333
52898,20030422,21397,2.083333
52898,20030423,21397,2.083333
52898,20030424,21397,2.083333
52898,20030425,21397,2.083333
52898,20030428,21397,2.083333
52898,20030429,21397,2.083333
52898,20030430,21397,2.083333
52898,20030501,21397,2.083333
52898,20030502,21397,2.083333
52898,20030505,21397,2.083333
52898,20030506,21397,2.083333
52898,20030507,21397,2.083333
52898,20030508,21397,2.083333
52898,20030509,21397,2.083333
52898,20030512,21397,2.083333
52898,20030513,21397,2.083333
52898,20030514,21397,2.083333
52898,20030515,21397,2.083333
52898,20030516,21397,2.083333
52898,20030519,21397,2.083333
52898,20030520,21397,2.083333
52898,20030521,21397,2.083333
52898,20030522,21397,2.083333
52898,20030523,21397,2.083333
52898,20030527,21397,2.083333
52898,20030528,21397,2.083333
52898,20030529,21397,2.083333
52898,20030530,21397,2.083333
52898,20030602,21397,2.083333
52898,20030603,21397,2.083333
52898,20030604,21397,2.083333
52898,20030605,21397,2.083333
52898,20030606,21397,2.083333
52898,20030609,21397,2.083333
52898,20030610,21397,2.083333
52898,20030611,21397,2.083333
52898,20030612,21397,2.083333
52898,20030613,21397,2.083333
52898,20030616,21397,2.083333
52898,20030617,21397,2.083333
52898,20030618,21397,2.083333
52898,20030619,21397,2.083333
52898,20030620,21397,2.083333
52898,20030623,21397,2.083333
52898,20030624,21397,2.083333
52898,20030625,21397,2.083333
52898,20030626,21397,2.083333
52898,20030627,21397,2.083333
52898,20030630,21397,2.083333
52898,20030701,21397,2.083333
52898,20030702,21397,2.083333
52898,20030703,21397,2.083333
52898,20030707,21397,2.083333
52898,20030708,21397,2.083333
52898,20030709,21397,2.083333
52898,20030710,21397,2.083333
52898,20030711,21397,2.083333
52898,20030714,21397,2.083333
52898,20030715,21397,2.083333
52898,20030716,21397,2.083333
52898,20030717,21397,2.083333
52898,20030718,21397,2.083333
52898,20030721,21397,2.083333
52898,20030722,21397,2.083333
52898,20030723,21397,2.083333
52898,20030724,21397,2.083333
52898,20030725,21397,2.083333
52898,20030728,21397,2.083333
52898,20030729,21397,2.083333
52898,20030730,21397,2.083333
52898,20030731,21397,2.083333
52898,20030801,21397,2.083333
52898,20030804,21397,2.083333
52898,20030805,21397,2.083333
52898,20030806,21397,2.083333
52898,20030807,21397,2.083333
52898,20030808,21397,2.083333
52898,20030811,21397,2.083333
52898,20030812,21397,2.083333
52898,20030813,21397,2.083333
52898,20030814,21397,2.083333
52898,20030815,21397,2.083333
52898,20030818,21397,2.083333
52898,20030819,21397,2.083333
52898,20030820,21397,2.083333
52898,20030821,21397,2.083333
52898,20030822,21397,2.083333
52898,20030825,21397,2.083333
52898,20030826,21397,2.083333
52898,20030827,21397,2.083333
52898,20030828,21397,2.083333
52898,20030829,21397,2.083333
52898,20030902,21397,2.083333
52898,20030903,21397,2.083333
52898,20030904,21397,2.083333
52898,20030905,21397,2.083333
52898,20030908,21397,2.083333
52898,20030909,21397,2.083333
52898,20030910,21397,2.083333
52898,20030911,21397,2.083333
52898,20030912,21397,2.083333
52898,20030915,21397,2.083333
52898,20030916,21397,2.083333
52898,20030917,21397,2.083333
52898,20030918,21397,2.083333
52898,20030919,21397,2.083333
52898,20030922,21397,2.083333
52898,20030923,21397,2.083333
52898,20030924,21397,2.083333
52898,20030925,21397,2.083333
52898,20030926,21397,2.083333
52898,20030929,21397,2.083333
52898,20030930,21397,2.083333
52898,20031001,21397,2.083333
52898,20031002,21397,2.083333
52898,20031003,21397,2.083333
52898,20031006,21397,2.083333
52898,20031007,21397,2.083333
52898,20031008,21397,2.083333
52898,20031009,21397,2.083333
52898,20031010,21397,2.083333
52898,20031013,21397,2.083333
52898,20031014,21397,2.083333
52898,20031015,21397,2.083333
52898,20031016,21397,2.083333
52898,20031017,21397,2.083333
52898,20031020,21397,2.083333
52898,20031021,21397,2.083333
52898,20031022,21397,2.083333
52898,20031023,21397,2.083333
52898,20031024,21397,2.083333
52898,20031027,21397,2.083333
52898,20031028,21397,2.083333
52898,20031029,21397,2.083333
52898,20031030,21397,2.083333
52898,20031031,21397,2.083333
52898,20031103,21397,2.083333
52898,20031104,21397,2.083333
52898,20031105,21397,2.083333
52898,20031106,21397,2.083333
52898,20031107,21397,2.083333
52898,20031110,21397,2.083333
52898,20031111,21397,2.083333
52898,20031112,21397,2.083333
52898,20031113,21397,2.083333
52898,20031114,21397,2.083333
52898,20031117,21397,2.083333
52898,20031118,21397,2.083333
52898,20031119,21397,2.083333
52898,20031120,21397,2.083333
52898,20031121,21397,2.083333
52898,20031124,21397,2.083333
52898,20031125,21397,2.083333
52898,20031126,21397,2.083333
52898,20031128,21397,2.083333
52898,20031201,21397,2.083333
52898,20031202,21397,1.666667
52898,20031203,21397,1.666667
52898,20031204,21397,1.666667
52898,20031205,21397,1.666667
52898,20031208,21397,1.666667
52898,20031209,21397,1.666667
52898,20031210,21397,1.666667
52898,20031211,21397,1.666667
52898,20031212,21397,1.666667
52898,20031215,21397,1.666667
52898,20031216,21397,1.666667
52898,20031217,21397,1.666667
52898,20031218,21397,1.666667
52898,20031219,21397,1.666667
52898,20031222,21397,1.666667
52898,20031223,21397,1.666667
52898,20031224,21397,1.666667
52898,20031226,21397,1.666667
52898,20031229,21397,1.666667
52898,20031230,21397,1.666667
52898,20031231,21397,1.666667
52898,20040102,21397,1.666667
52898,20040105,21397,1.666667
52898,20040106,21397,1.666667
52898,20040107,21397,1.666667
52898,20040108,21397,1.666667
52898,20040109,21397,1.666667
52898,20040112,21397,1.666667
52898,20040113,21397,1.666667
52898,20040114,21397,1.666667
52898,20040115,21397,1.666667
52898,20040116,21397,1.666667
52898,20040120,21397,1.666667
52898,20040121,21397,1.666667
52898,20040122,21397,1.666667
52898,20040123,21397,1.666667
52898,20040126,21397,1.666667
52898,20040127,21397,1.666667
52898,20040128,21397,1.666667
52898,20040129,21397,1.666667
52898,20040130,21397,1.666667
52898,20040202,21397,1.666667
52898,20040203,21397,1.666667
52898,20040204,21397,1.666667
52898,20040205,21397,1.666667
52898,20040206,21397,1.666667
52898,20040209,21397,1.666667
52898,20040210,21397,1.666667
52898,20040211,21397,1.666667
52898,20040212,21397,1.666667
52898,20040213,21397,1.666667
52898,20040217,21397,1.666667
52898,20040218,21397,1.666667
52898,20040219,21397,1.666667
52898,20040220,21397,1.666667
52898,20040223,21397,1.666667
52898,20040224,21397,1.666667
52898,20040225,21397,1.666667
52898,20040226,21397,1.666667
52898,20040227,21397,1.666667
52898,20040301,21397,1.666667
52898,20040302,21397,1.666667
52898,20040303,21397,1.666667
52898,20040304,21397,1.666667
52898,20040305,21397,1.666667
52898,20040308,21397,1.666667
52898,20040309,21397,1.666667
52898,20040310,21397,1.666667
52898,20040311,21397,1.666667
52898,20040312,21397,1.666667
52898,20040315,21397,1.666667
52898,20040316,21397,1.666667
52898,20040317,21397,1.666667
52898,20040318,21397,1.666667
52898,20040319,21397,1.666667
52898,20040322,21397,1.666667
52898,20040323,21397,1.666667
52898,20040324,21397,1.666667
52898,20040325,21397,1.666667
52898,20040326,21397,1.666667
52898,20040329,21397,1.666667
52898,20040330,21397,1.666667
52898,20040331,21397,1.666667
52898,20040401,21397,1.666667
52898,20040402,21397,1.666667
52898,20040405,21397,1.666667
52898,20040406,21397,1.666667
52898,20040407,21397,1.666667
52898,20040408,21397,1.666667
52898,20040412,21397,1.666667
52898,20040413,21397,1.666667
52898,20040414,21397,1.666667
52898,20040415,21397,1.666667
52898,20040416,21397,1.666667
52898,20040419,21397,1.666667
52898,20040420,21397,1.666667
52898,20040421,21397,1.666667
52898,20040422,21397,1.666667
52898,20040423,21397,1.666667
52898,20040426,21397,1.666667
52898,20040427,21397,1.666667
52898,20040428,21397,1.666667
52898,20040429,21397,1.666667
52898,20040430,21397,1.666667
52898,20040503,21397,1.666667
52898,20040504,21397,1.666667
52898,20040505,21397,1.666667
52898,20040506,21397,1.666667
52898,20040507,21397,1.666667
52898,20040510,21397,1.666667
52898,20040511,21397,1.666667
52898,20040512,21397,1.666667
52898,20040513,21397,1.666667
52898,20040514,21397,1.666667
52898,20040517,21397,1.666667
52898,20040518,21397,1.666667
52898,20040519,21397,1.666667
52898,20040520,21397,1.666667
52898,20040521,21397,1.666667
52898,20040524,21397,1.666667
52898,20040525,21397,1.666667
52898,20040526,21397,1.666667
52898,20040527,21397,1.666667
52898,20040528,21397,1.666667
52898,20040601,21397,1.666667
52898,20040602,21397,1.666667
52898,20040603,21397,1.666667
52898,20040604,21397,1.666667
52898,20040607,21397,1.666667
52898,20040608,21397,1.666667
52898,20040609,21397,1.666667
52898,20040610,21397,1.666667
52898,20040614,21397,1.666667
52898,20040615,21397,1.666667
52898,20040616,21397,1.666667
52898,20040617,21397,1.666667
52898,20040618,21397,1.666667
52898,20040621,21397,1.666667
52898,20040622,21397,1.666667
52898,20040623,21397,1.666667
52898,20040624,21397,1.666667
52898,20040625,21397,1.666667
52898,20040628,21397,1.666667
52898,20040629,21397,1.666667
52898,20040630,21397,1.666667
52898,20040701,21397,1.666667
52898,20040702,21397,1.666667
52898,20040706,21397,1.666667
52898,20040707,21397,1.666667
52898,20040708,21397,1.666667
52898,20040709,21397,1.666667
52898,20040712,21397,1.666667
52898,20040713,21397,1.666667
52898,20040714,21397,1.666667
52898,20040715,21397,1.666667
52898,20040716,21397,1.666667
52898,20040719,21397,1.666667
52898,20040720,21397,1.666667
52898,20040721,21397,1.666667
52898,20040722,21397,1.666667
52898,20040723,21397,1.666667
52898,20040726,21397,1.666667
52898,20040727,21397,1.666667
52898,20040728,21397,1.666667
52898,20040729,21397,1.666667
52898,20040730,21397,1.666667
52898,20040802,21397,1.666667
52898,20040803,21397,1.666667
52898,20040804,21397,1.666667
52898,20040805,21397,1.666667
52898,20040806,21397,1.666667
52898,20040809,21397,1.666667
52898,20040810,21397,1.666667
52898,20040811,21397,1.666667
52898,20040812,21397,1.666667
52898,20040813,21397,1.666667
52898,20040816,21397,1.666667
52898,20040817,21397,1.666667
52898,20040818,21397,1.666667
52898,20040819,21397,1.666667
52898,20040820,21397,1.666667
52898,20040823,21397,1.666667
52898,20040824,21397,1.666667
52898,20040825,21397,1.666667
52898,20040826,21397,1.666667
52898,20040827,21397,1.666667
52898,20040830,21397,1.666667
52898,20040831,21397,1.666667
52898,20040901,21397,1.666667
52898,20040902,21397,1.666667
52898,20040903,21397,1.666667
52898,20040907,21397,1.666667
52898,20040908,21397,1.666667
52898,20040909,21397,1.666667
52898,20040910,21397,1.666667
52898,20040913,21397,1.666667
52898,20040914,21397,1.666667
52898,20040915,21397,1.666667
52898,20040916,21397,1.666667
52898,20040917,21397,1.666667
52898,20040920,21397,1.666667
52898,20040921,21397,1.666667
52898,20040922,21397,1.666667
52898,20040923,21397,1.666667
52898,20040924,21397,1.666667
52898,20040927,21397,1.666667
52898,20040928,21397,1.666667
52898,20040929,21397,1.666667
52898,20040930,21397,1.666667
52898,20041001,21397,1.666667
52898,20041004,21397,1.666667
52898,20041005,21397,1.666667
52898,20041006,21397,1.666667
52898,20041007,21397,1.666667
52898,20041008,21397,1.666667
52898,20041011,21397,1.666667
52898,20041012,21397,1.666667
52898,20041013,21397,1.666667
52898,20041014,21397,1.666667
52898,20041015,21397,1.666667
52898,20041018,21397,1.666667
52898,20041019,21397,1.666667
52898,20041020,21397,1.666667
52898,20041021,21397,1.666667
52898,20041022,21397,1.666667
52898,20041025,21397,1.666667
52898,20041026,21397,1.666667
52898,20041027,21397,1.666667
52898,20041028,21397,1.666667
52898,20041029,21397,1.666667
52898,20041101,21397,1.666667
52898,20041102,21397,1.666667
52898,20041103,21397,1.666667
52898,20041104,21397,1.666667
52898,20041105,21397,1.666667
52898,20041108,21397,1.666667
52898,20041109,21397,1.666667
52898,20041110,21397,1.666667
52898,20041111,21397,1.666667
52898,20041112,21397,1.666667
52898,20041115,21397,1.666667
52898,20041116,21397,1.666667
52898,20041117,21397,1.666667
52898,20041118,21397,1.666667
52898,20041119,21397,1.666667
52898,20041122,21397,1.666667
52898,20041123,21397,1.666667
52898,20041124,21397,1.666667
52898,20041126,21397,1.666667
52898,20041129,21397,1.666667
52898,20041130,21397,1.666667
52898,20041201,21397,1.666667
52898,20041202,21397,1.666667
52898,20041203,21397,1.666667
52898,20041206,21397,1.666667
52898,20041207,21397,1.666667
52898,20041208,21397,1.666667
52898,20041209,21397,1.666667
52898,20041210,21397,1.666667
52898,20041213,21397,1.666667
52898,20041214,21397,1.666667
52898,20041215,21397,1.666667
52898,20041216,21397,1.666667
52898,20041217,21397,1.666667
52898,20041220,21397,1.666667
52898,20041221,21397,1.666667
52898,20041222,21397,1.666667
52898,20041223,21397,1.666667
52898,20041227,21397,1.666667
52898,20041228,21397,1.666667
52898,20041229,21397,1.666667
52898,20041230,21397,1.666667
52898,20041231,21397,1.666667
52898,20050103,21397,1.666667
52898,20050104,21397,1.666667
52898,20050105,21397,1.666667
52898,20050106,21397,1.666667
52898,20050107,21397,1.666667
52898,20050110,21397,1.666667
52898,20050111,21397,1.666667
52898,20050112,21397,1.666667
52898,20050113,21397,1.666667
52898,20050114,21397,1.666667
52898,20050118,21397,1.666667
52898,20050119,21397,1.666667
52898,20050120,21397,1.666667
52898,20050121,21397,1.666667
52898,20050124,21397,1.666667
52898,20050125,21397,1.666667
52898,20050126,21397,1.666667
52898,20050127,21397,1.666667
52898,20050128,21397,1.666667
52898,20050131,21397,1.666667
52898,20050201,21397,1.666667
52898,20050202,21397,1.666667
52898,20050203,21397,1.666667
52898,20050204,21397,1.666667
52898,20050207,21397,1.666667
52898,20050208,21397,1.666667
52898,20050209,21397,1.666667
52898,20050210,21397,1.666667
52898,20050211,21397,1.666667
52898,20050214,21397,1.666667
52898,20050215,21397,1.666667
52898,20050216,21397,1.666667
52898,20050217,21397,1.666667
52898,20050218,21397,1.666667
52898,20050222,21397,1.666667
52898,20050223,21397,1.666667
52898,20050224,21397,1.666667
52898,20050225,21397,1.666667
52898,20050228,21397,1.666667
52898,20050301,21397,1.666667
52898,20050302,21397,1.666667
52898,20050303,21397,1.666667
52898,20050304,21397,1.666667
52898,20050307,21397,1.666667
52898,20050308,21397,1.666667
52898,20050309,21397,1.666667
52898,20050310,21397,1.666667
52898,20050311,21397,1.666667
52898,20050314,21397,1.666667
52898,20050315,21397,1.666667
52898,20050316,21397,1.666667
52898,20050317,21397,1.666667
52898,20050318,21397,1.666667
52898,20050321,21397,1.666667
52898,20050322,21397,1.666667
52898,20050323,21397,1.666667
52898,20050324,21397,1.666667
52898,20050328,21397,1.666667
52898,20050329,21397,1.666667
52898,20050330,21397,1.666667
52898,20050331,21397,1.666667
52898,20050401,21397,1.666667
52898,20050404,21397,1.666667
52898,20050405,21397,1.666667
52898,20050406,21397,1.666667
52898,20050407,21397,1.666667
52898,20050408,21397,1.666667
52898,20050411,21397,1.666667
52898,20050412,21397,1.666667
52898,20050413,21397,1.666667
52898,20050414,21397,1.666667
52898,20050415,21397,1.666667
52898,20050418,21397,1.666667
52898,20050419,21397,1.666667
52898,20050420,21397,1.666667
52898,20050421,21397,1.666667
52898,20050422,21397,1.666667
52898,20050425,21397,1.666667
52898,20050426,21397,1.666667
52898,20050427,21397,1.666667
52898,20050428,21397,1.666667
52898,20050429,21397,1.666667
52898,20050502,21397,1.666667
52898,20050503,21397,1.666667
52898,20050504,21397,1.666667
52898,20050505,21397,1.666667
52898,20050506,21397,1.666667
52898,20050509,21397,1.666667
52898,20050510,21397,1.666667
52898,20050511,21397,1.666667
52898,20050512,21397,1.666667
52898,20050513,21397,1.666667
52898,20050516,21397,1.666667
52898,20050517,21397,1.666667
52898,20050518,21397,1.666667
52898,20050519,21397,1.666667
52898,20050520,21397,1.666667
52898,20050523,21397,1.666667
52898,20050524,21397,1.666667
52898,20050525,21397,1.666667
52898,20050526,21397,1.666667
52898,20050527,21397,1.666667
52898,20050531,21397,1.666667
52898,20050601,21397,1.666667
52898,20050602,21397,1.666667
52898,20050603,21397,1.666667
52898,20050606,21397,1.666667
52898,20050607,21397,1.666667
52898,20050608,21397,1.666667
52898,20050609,21397,1.666667
52898,20050610,21397,1.666667
52898,20050613,21397,1.666667
52898,20050614,21397,1.666667
52898,20050615,21397,1.666667
52898,20050616,21397,1.666667
52898,20050617,21397,1.666667
52898,20050620,21397,1.666667
52898,20050621,21397,1.666667
52898,20050622,21397,1.666667
52898,20050623,21397,1.666667
52898,20050624,21397,1.666667
52898,20050627,21397,1.666667
52898,20050628,21397,1.666667
52898,20050629,21397,1.666667
52898,20050630,21397,1.666667
52898,20050701,21397,1.666667
52898,20050705,21397,1.666667
52898,20050706,21397,1.666667
52898,20050707,21397,1.666667
52898,20050708,21397,1.666667
52898,20050711,21397,1.666667
52898,20050712,21397,1.666667
52898,20050713,21397,1.666667
52898,20050714,21397,1.666667
52898,20050715,21397,1.666667
52898,20050718,21397,1.666667
52898,20050719,21397,1.666667
52898,20050720,21397,1.666667
52898,20050721,21397,1.666667
52898,20050722,21397,1.666667
52898,20050725,21397,1.666667
52898,20050726,21397,1.666667
52898,20050727,21397,1.666667
52898,20050728,21397,1.666667
52898,20050729,21397,1.666667
52898,20050801,21397,1.666667
52898,20050802,21397,1.666667
52898,20050803,21397,1.666667
52898,20050804,21397,1.666667
52898,20050805,21397,1.666667
52898,20050808,21397,1.666667
52898,20050809,21397,1.666667
52898,20050810,21397,1.666667
52898,20050811,21397,1.666667
52898,20050812,21397,1.666667
52898,20050815,21397,1.666667
52898,20050816,21397,1.666667
52898,20050817,21397,1.666667
52898,20050818,21397,1.666667
52898,20050819,21397,1.666667
52898,20050822,21397,1.666667
52898,20050823,21397,1.666667
52898,20050824,21397,1.666667
52898,20050825,21397,1.666667
52898,20050826,21397,1.666667
52898,20050829,21397,1.666667
52898,20050830,21397,1.666667
52898,20050831,21397,1.666667
52898,20050901,21397,1.666667
52898,20050902,21397,1.666667
52898,20050906,21397,1.666667
52898,20050907,21397,1.666667
52898,20050908,21397,1.666667
52898,20050909,21397,1.666667
52898,20050912,21397,1.666667
52898,20050913,21397,1.666667
52898,20050914,21397,1.666667
52898,20050915,21397,1.666667
52898,20050916,21397,1.666667
52898,20050919,21397,1.666667
52898,20050920,21397,1.666667
52898,20050921,21397,1.666667
52898,20050922,21397,1.666667
52898,20050923,21397,1.666667
52898,20050926,21397,1.666667
52898,20050927,21397,1.666667
52898,20050928,21397,1.666667
52898,20050929,21397,1.666667
52898,20050930,21397,1.666667
52898,20051003,21397,1.666667
52898,20051004,21397,1.666667
52898,20051005,21397,1.666667
52898,20051006,21397,1.666667
52898,20051007,21397,1.666667
52898,20051010,21397,1.666667
52898,20051011,21397,1.666667
52898,20051012,21397,1.666667
52898,20051013,21397,1.666667
52898,20051014,21397,1.666667
52898,20051017,21397,1.666667
52898,20051018,21397,1.666667
52898,20051019,21397,1.666667
52898,20051020,21397,1.666667
52898,20051021,21397,1.666667
52898,20051024,21397,1.666667
52898,20051025,21397,1.666667
52898,20051026,21397,1.666667
52898,20051027,21397,1.666667
52898,20051028,21397,1.666667
52898,20051031,21397,1.666667
52898,20051101,21397,1.666667
52898,20051102,21397,1.666667
52898,20051103,21397,1.666667
52898,20051104,21397,1.666667
52898,20051107,21397,1.666667
52898,20051108,21397,1.666667
52898,20051109,21397,1.666667
52898,20051110,21397,1.666667
52898,20051111,21397,1.666667
52898,20051114,21397,1.666667
